192950	GEOMETRYCOLLECTION%28POLYGON%20%28%2841.147%20-2.068%2C%2041.104%20-2.138%2C%2041.011%20-2.2%2C%2041.071%20-2.047%2C%2041.147%20-2.068%29%29%2CPOLYGON%20%28%2835.109%205%2C%2035.457%204.932%2C%2035.614%204.624%2C%2035.948%204.629%2C%2036.868%204.444%2C%2038.447%203.603%2C%2039.087%203.539%2C%2039.336%203.47%2C%2039.763%203.663%2C%2041.169%203.943%2C%2040.992%202.83%2C%2041.567%20-1.662%2C%2041.187%20-1.992%2C%2041.015%20-1.903%2C%2040.983%20-2.054%2C%2040.848%20-1.975%2C%2040.836%20-2.022%2C%2040.895%20-2.05%2C%2040.934%20-2.23%2C%2040.918%20-2.316%2C%2040.81%20-2.279%2C%2040.811%20-2.305%2C%2040.733%20-2.305%2C%2040.612%20-2.558%2C%2040.189%20-2.729%2C%2040.166%20-3.006%2C%2040.123%20-3.288%2C%2039.872%20-3.631%2C%2039.832%20-3.826%2C%2039.764%20-3.958%2C%2039.566%20-4.045%2C%2039.438%20-4.52%2C%2039.392%20-4.557%2C%2039.319%20-4.57%2C%2039.265%20-4.584%2C%2037.738%20-3.536%2C%2037.592%20-3.44%2C%2037.582%20-2.989%2C%2033.922%20-0.462%2C%2034.105%200.368%2C%2034.32%200.764%2C%2034.68%201.208%2C%2034.77%201.424%2C%2034.968%201.616%2C%2034.929%202.518%2C%2034.597%202.918%2C%2034.395%203.482%2C%2034.351%203.737%2C%2034.172%203.767%2C%2034.091%203.873%2C%2034.092%204.049%2C%2034.473%204.726%2C%2035.109%205%29%29%29
203312	GEOMETRYCOLLECTION%28POLYGON%20%28%2812.969%20-5.907%2C%2012.494%20-5.994%2C%2012.524%20-5.741%2C%2013.098%20-4.642%2C%2013.425%20-4.869%2C%2013.729%20-4.709%2C%2014.178%20-4.4%2C%2014.429%20-4.655%2C%2015.194%20-4.348%2C%2016.222%20-3.296%2C%2016.538%20-1.829%2C%2017.742%20-0.381%2C%2017.876%200.594%2C%2018.339%202.599%2C%2018.549%204.316%2C%2019.403%205.121%2C%2020.343%204.751%2C%2021.075%204.392%2C%2021.859%204.24%2C%2022.546%204.278%2C%2022.858%204.701%2C%2023.28%204.626%2C%2023.95%204.809%2C%2024.298%205.003%2C%2024.467%205.104%2C%2024.983%204.993%2C%2025.548%205.355%2C%2025.884%205.219%2C%2026.509%205.044%2C%2027.432%205.078%2C%2027.868%204.548%2C%2028.351%204.35%2C%2028.83%204.474%2C%2029.648%204.647%2C%2030.156%204.097%2C%2030.771%203.675%2C%2030.936%203.402%2C%2030.748%202.453%2C%2031.124%202.269%2C%2030.7%201.494%2C%2029.962%200.806%2C%2029.711%200.066%2C%2029.632%20-0.898%2C%2029.265%20-1.638%2C%2028.857%20-2.53%2C%2029.201%20-3.309%2C%2029.337%20-4.854%2C%2030.255%20-7.049%2C%2028.696%20-9.034%2C%2028.516%20-9.444%2C%2028.697%20-9.806%2C%2028.554%20-10.832%2C%2029.059%20-12.389%2C%2029.489%20-12.239%2C%2029.589%20-13.214%2C%2029.004%20-13.416%2C%2028.573%20-12.893%2C%2028.174%20-12.383%2C%2027.631%20-12.275%2C%2027.028%20-11.611%2C%2026.444%20-11.915%2C%2025.646%20-11.729%2C%2025.352%20-11.196%2C%2024.289%20-11.389%2C%2024.01%20-10.885%2C%2022.867%20-11.062%2C%2022.351%20-11.177%2C%2022.278%20-10.516%2C%2022.003%20-9.752%2C%2021.96%20-8.497%2C%2021.781%20-7.284%2C%2019.544%20-6.999%2C%2019.369%20-7.583%2C%2018.78%20-7.922%2C%2018.098%20-8.04%2C%2017.533%20-8.044%2C%2017.185%20-7.432%2C%2016.928%20-7.074%2C%2016.722%20-6.356%2C%2014.595%20-5.91%2C%2012.969%20-5.907%2C%2012.969%20-5.907%29%29%29
223816	GEOMETRYCOLLECTION%28POLYGON%20%28%2843.356%2012.383%2C%2043.373%2011.985%2C%2042.946%2011.767%2C%2042.677%2011.549%2C%2042.522%2011.522%2C%2042.69%2011.479%2C%2042.804%2011.584%2C%2043.255%2011.47%2C%2042.796%2010.986%2C%2042.632%2011.089%2C%2042.143%2010.977%2C%2041.949%2010.91%2C%2041.773%2011.488%2C%2041.978%2011.835%2C%2042.483%2012.523%2C%2042.818%2012.433%2C%2042.888%2012.624%2C%2043.356%2012.383%29%29%29
226074	POLYGON((29.735%200.129%2C%2029.872%200.393%2C%2029.984%200.841%2C%2030.265%201.117%2C%2030.468%201.213%2C%2031.026%201.75%2C%2031.202%202.227%2C%2031.124%202.269%2C%2030.935%202.338%2C%2030.834%202.426%2C%2030.755%202.588%2C%2030.763%203.048%2C%2030.936%203.402%2C%2030.854%203.486%2C%2031.171%203.793%2C%2031.539%203.654%2C%2031.818%203.828%2C%2031.957%203.588%2C%2032.191%203.619%2C%2032.711%203.764%2C%2033.177%203.774%2C%2033.994%204.214%2C%2034.092%204.049%2C%2034.129%203.954%2C%2034.219%203.868%2C%2034.172%203.767%2C%2034.303%203.691%2C%2034.46%203.668%2C%2034.395%203.482%2C%2034.549%203.131%2C%2034.772%202.812%2C%2034.929%202.518%2C%2035.036%201.92%2C%2034.867%201.533%2C%2034.77%201.424%2C%2034.8%201.228%2C%2034.516%201.101%2C%2034.32%200.764%2C%2034.141%200.581%2C%2033.909%200.103%2C%2033.922%20-0.462%2C%2030.769%20-0.991%2C%2030.353%20-1.064%2C%2030.167%20-1.284%2C%2029.913%20-1.483%2C%2029.789%20-1.369%2C%2029.595%20-1.392%2C%2029.632%20-0.898%2C%2029.735%200.129))
239880	POLYGON((23.302%2010.475%2C%2023.677%209.439%2C%2023.504%208.962%2C%2023.52%208.727%2C%2024.171%208.482%2C%2024.476%208.275%2C%2025.093%207.884%2C%2025.175%207.579%2C%2025.818%207.149%2C%2026.105%206.824%2C%2026.535%206.215%2C%2026.811%205.987%2C%2027.283%205.587%2C%2027.415%205.088%2C%2026.75%205.104%2C%2026.161%205.259%2C%2025.884%205.219%2C%2025.541%205.386%2C%2025.154%205.028%2C%2024.662%204.917%2C%2024.434%205.059%2C%2024.298%205.003%2C%2023.96%204.877%2C%2023.431%204.65%2C%2023.08%204.716%2C%2022.783%204.704%2C%2022.546%204.278%2C%2022.095%204.212%2C%2021.282%204.338%2C%2020.606%204.403%2C%2020.024%204.966%2C%2019.202%204.942%2C%2018.549%204.316%2C%2018.487%203.653%2C%2018.189%203.481%2C%2017.859%203.533%2C%2017.363%203.607%2C%2016.874%203.558%2C%2016.597%203.477%2C%2016.52%202.842%2C%2016.051%202.791%2C%2015.888%203.096%2C%2015.183%204.054%2C%2014.732%204.609%2C%2014.595%205.587%2C%2014.751%206.261%2C%2015.225%207.24%2C%2015.975%207.483%2C%2016.489%207.79%2C%2016.908%207.558%2C%2017.16%207.667%2C%2017.672%207.983%2C%2018.658%208.195%2C%2018.993%208.979%2C%2020.303%209.122%2C%2020.667%209.398%2C%2021.115%209.792%2C%2021.673%2010.234%2C%2021.789%2010.669%2C%2022.509%2011.007%2C%2023.302%2010.475))
241170	POLYGON((57.172%20-7.776%2C%2056.909%20-11.049%2C%2056.403%20-10.876%2C%2055.876%20-8.537%2C%2054.667%20-6.009%2C%2051.899%20-8.32%2C%2051.284%20-10.682%2C%2046.032%20-10.379%2C%2045.725%20-9.253%2C%2047.197%20-8.863%2C%2050.537%20-8.993%2C%2052.888%20-4.762%2C%2055.92%20-2.98%2C%2057.172%20-7.776))
248816	POLYGON((35.098%2030.023%2C%2035.144%2030.24%2C%2035.156%2030.432%2C%2035.39%2031.244%2C%2035.478%2031.574%2C%2035.526%2032.072%2C%2035.562%2032.519%2C%2035.801%2032.76%2C%2036.036%2032.654%2C%2036.206%2032.528%2C%2036.846%2032.312%2C%2039.086%2032.502%2C%2039.044%2032.304%2C%2039.301%2032.23%2C%2037.002%2031.494%2C%2037.668%2030.33%2C%2036.753%2029.867%2C%2036.071%2029.186%2C%2035%2029.604%2C%2035.098%2030.023))
272103	POLYGON((35.588%2033.28%2C%2035.432%2033.065%2C%2035.203%2033.185%2C%2035.485%2033.796%2C%2035.58%2033.908%2C%2035.64%2034.193%2C%2035.827%2034.415%2C%2035.987%2034.528%2C%2036.295%2034.635%2C%2036.471%2034.63%2C%2036.46%2034.502%2C%2036.546%2034.366%2C%2036.518%2034.065%2C%2036.303%2033.926%2C%2036.174%2033.849%2C%2035.945%2033.644%2C%2035.956%2033.524%2C%2035.815%2033.348%2C%2035.588%2033.28))
285570	GEOMETRYCOLLECTION%28POLYGON%20%28%2847.705%2028.525%2C%2047.583%2028.846%2C%2046.556%2029.103%2C%2047.154%2030.005%2C%2047.709%2030.096%2C%2048.016%2029.848%2C%2048.169%2029.508%2C%2047.707%2029.363%2C%2047.824%2029.366%2C%2047.996%2029.39%2C%2048.171%2028.991%2C%2048.307%2028.766%2C%2048.431%2028.536%2C%2047.705%2028.525%29%29%2CPOLYGON%20%28%2848.139%2029.818%2C%2048.147%2029.83%2C%2048.182%2029.828%2C%2048.188%2029.861%2C%2048.155%2029.888%2C%2048.162%2029.978%2C%2048.382%2029.752%2C%2048.067%2029.789%2C%2048.139%2029.818%29%29%29
286963	GEOMETRYCOLLECTION%28POLYGON%20%28%2856.09%2026.076%2C%2056.332%2026.181%2C%2056.376%2026.241%2C%2056.369%2026.26%2C%2056.371%2026.388%2C%2056.512%2026.31%2C%2056.487%2026.232%2C%2056.418%2026.131%2C%2056.375%2026.197%2C%2056.371%2026.13%2C%2056.383%2026.023%2C%2056.451%2025.941%2C%2056.149%2025.673%2C%2056.09%2026.076%29%29%2CPOLYGON%20%28%2858.633%2020.211%2C%2058.77%2020.44%2C%2058.903%2020.594%2C%2058.719%2020.213%2C%2058.633%2020.211%29%29%2CPOLYGON%20%28%2853.078%2016.646%2C%2051.882%2018.579%2C%2055.667%2021.997%2C%2055.572%2023.769%2C%2056.024%2024.076%2C%2055.835%2024.334%2C%2055.806%2024.847%2C%2056.027%2024.964%2C%2056.054%2024.752%2C%2056.336%2024.892%2C%2056.938%2024.118%2C%2057.79%2023.775%2C%2058.297%2023.608%2C%2059.064%2023.048%2C%2059.525%2022.573%2C%2059.744%2022.48%2C%2059.837%2022.424%2C%2059.644%2021.933%2C%2059.046%2021.261%2C%2058.683%2020.712%2C%2058.433%2020.349%2C%2058.191%2020.612%2C%2057.944%2020.391%2C%2057.809%2019.983%2C%2057.697%2019.529%2C%2057.845%2019.008%2C%2056.839%2018.779%2C%2056.35%2017.919%2C%2055.377%2017.68%2C%2055.263%2017.238%2C%2054.627%2017.027%2C%2053.757%2016.874%2C%2053.078%2016.646%2C%2053.078%2016.646%29%29%29
289688	POLYGON((51.311%2024.497%2C%2051.113%2024.483%2C%2050.905%2024.564%2C%2050.806%2024.764%2C%2050.777%2025.11%2C%2050.732%2025.52%2C%2050.71%2025.614%2C%2050.767%2025.807%2C%2050.902%2025.814%2C%2050.996%2025.978%2C%2051.204%2026.202%2C%2051.369%2026.098%2C%2051.687%2025.92%2C%2051.619%2025.743%2C%2051.562%2025.638%2C%2051.482%2025.503%2C%2051.619%2025.319%2C%2051.637%2025.014%2C%2051.462%2024.632%2C%2051.311%2024.497))
290291	GEOMETRYCOLLECTION%28POLYGON%20%28%2850.412%2026.178%2C%2050.428%2026.165%2C%2050.43%2026.119%2C%2050.386%2026.145%2C%2050.412%2026.178%29%29%2CPOLYGON%20%28%2850.662%2026.238%2C%2050.616%2026.24%2C%2050.608%2026.261%2C%2050.64%2026.283%2C%2050.662%2026.238%29%29%2CPOLYGON%20%28%2850.569%2026.221%2C%2050.614%2026.202%2C%2050.568%2026.187%2C%2050.639%2026.117%2C%2050.643%2026.037%2C%2050.573%2025.797%2C%2050.463%2025.957%2C%2050.494%2026.043%2C%2050.454%2026.162%2C%2050.472%2026.226%2C%2050.569%2026.221%29%29%2CPOLYGON%20%28%2850.636%2026.126%2C%2050.611%2026.156%2C%2050.613%2026.171%2C%2050.635%2026.165%2C%2050.636%2026.126%29%29%2CPOLYGON%20%28%2850.589%2026.173%2C%2050.589%2026.181%2C%2050.593%2026.187%2C%2050.597%2026.177%2C%2050.589%2026.173%29%29%29
290557	GEOMETRYCOLLECTION%28POLYGON%20%28%2855.199%2022.7%2C%2051.584%2024.26%2C%2052.34%2024.005%2C%2053.271%2024.136%2C%2054.424%2024.282%2C%2054.479%2024.414%2C%2055.066%2025.018%2C%2055.55%2025.519%2C%2056.027%2025.884%2C%2056.334%2025.606%2C%2056.189%2024.825%2C%2056.051%2024.866%2C%2055.844%2024.65%2C%2055.949%2024.235%2C%2055.242%2023.117%2C%2055.199%2022.7%29%29%29
294640	GEOMETRYCOLLECTION%28POLYGON%20%28%2835.033%2029.631%2C%2034.856%2029.739%2C%2034.547%2030.4%2C%2034.27%2031.217%2C%2034.39%2031.394%2C%2034.491%2031.597%2C%2034.963%2032.821%2C%2035.115%2033.09%2C%2035.534%2033.121%2C%2035.625%2033.248%2C%2035.847%2033.2%2C%2035.87%2033.056%2C%2035.756%2032.726%2C%2035.568%2032.39%2C%2035.405%2032.508%2C%2035.076%2032.468%2C%2035.006%2032.028%2C%2035.057%2031.852%2C%2035.243%2031.751%2C%2034.89%2031.377%2C%2035.384%2031.486%2C%2035.39%2031.244%2C%2035.415%2030.949%2C%2035.202%2030.575%2C%2035.192%2030.347%2C%2035.176%2030.119%2C%2035.033%2029.631%29%29%29
