occurrenceID	taxonID
CT133282	T133282
CT133283	T133283
CT133286	T133286
CT133287	T133287
CT133288	T133288
CT133290	T133290
CT133291	T133291
CT133292	T133292
CT133293	T133293
CT133295	T133295
CT133296	T133296
CT133297	T133297
CT133298	T133298
CT133299	T133299
CT133301	T133301
CT133302	T133302
CT133303	T133303
CT133304	T133304
CT133305	T133305
CT133306	T133306
CT133309	T133309
CT133310	T133310
CT133311	T133311
CT133313	T133313
CT133314	T133314
CT133315	T133315
CT133316	T133316
CT133317	T133317
CT133318	T133318
CT133319	T133319
CT133321	T133321
CT133323	T133323
CT133324	T133324
CT133326	T133326
CT133328	T133328
CT133330	T133330
CT133333	T133333
CT133334	T133334
CT133335	T133335
CT133336	T133336
CT133337	T133337
CT133338	T133338
CT133343	T133343
CT133345	T133345
CT133348	T133348
CT133349	T133349
CT133350	T133350
CT133351	T133351
CT133352	T133352
CT133353	T133353
CT133354	T133354
CT133355	T133355
CT133356	T133356
CT133359	T133359
CT133360	T133360
CT133361	T133361
CT133362	T133362
CT133364	T133364
CT133365	T133365
CT133367	T133367
CT133368	T133368
CT133369	T133369
CT133370	T133370
CT133371	T133371
CT133372	T133372
CT133373	T133373
CT133374	T133374
CT133375	T133375
CT133376	T133376
CT133378	T133378
CT133379	T133379
CT133380	T133380
CT133382	T133382
CT133383	T133383
CT133384	T133384
CT133385	T133385
CT133386	T133386
CT133387	T133387
CT133388	T133388
CT133389	T133389
CT133390	T133390
CT133391	T133391
CT133392	T133392
CT133393	T133393
CT133394	T133394
CT133396	T133396
CT133397	T133397
CT133398	T133398
CT133400	T133400
CT133401	T133401
CT133402	T133402
CT133403	T133403
CT133406	T133406
CT133407	T133407
CT133408	T133408
CT133409	T133409
CT133411	T133411
CT133412	T133412
CT133413	T133413
CT133414	T133414
CT133415	T133415
CT133416	T133416
CT133417	T133417
CT133419	T133419
CT133420	T133420
CT133421	T133421
CT133422	T133422
CT133423	T133423
CT133424	T133424
CT133426	T133426
CT133427	T133427
CT133428	T133428
CT133429	T133429
CT133430	T133430
CT133431	T133431
CT133432	T133432
CT133433	T133433
CT133434	T133434
CT133436	T133436
CT133437	T133437
CT133438	T133438
CT133439	T133439
CT133442	T133442
CT133443	T133443
CT133444	T133444
CT133445	T133445
CT133446	T133446
CT133448	T133448
CT133449	T133449
CT133450	T133450
CT133452	T133452
CT133453	T133453
CT133455	T133455
CT133456	T133456
CT133457	T133457
CT133458	T133458
CT133459	T133459
CT133461	T133461
CT133462	T133462
CT133463	T133463
CT133464	T133464
CT133465	T133465
CT133467	T133467
CT133468	T133468
CT133469	T133469
CT133470	T133470
CT133471	T133471
CT133472	T133472
CT133474	T133474
CT133476	T133476
CT133477	T133477
CT133478	T133478
CT133479	T133479
CT133480	T133480
CT133482	T133482
CT133484	T133484
CT133485	T133485
CT133486	T133486
CT133489	T133489
CT133491	T133491
CT133493	T133493
CT133494	T133494
CT133496	T133496
CT133498	T133498
CT133500	T133500
CT133505	T133505
CT133506	T133506
CT133508	T133508
CT133509	T133509
CT133510	T133510
CT133511	T133511
CT133512	T133512
CT133513	T133513
CT133514	T133514
CT133515	T133515
CT133517	T133517
CT133518	T133518
CT133519	T133519
CT133520	T133520
CT133521	T133521
CT133522	T133522
CT133523	T133523
CT133524	T133524
CT133525	T133525
CT133528	T133528
CT133530	T133530
CT133531	T133531
CT133532	T133532
CT133534	T133534
CT133535	T133535
CT133537	T133537
CT133538	T133538
CT133539	T133539
CT133540	T133540
CT133542	T133542
CT133543	T133543
CT133544	T133544
CT133545	T133545
CT133546	T133546
CT133548	T133548
CT133549	T133549
CT133550	T133550
CT133551	T133551
CT133552	T133552
CT133554	T133554
CT133555	T133555
CT133557	T133557
CT133558	T133558
CT133560	T133560
CT133561	T133561
CT133562	T133562
CT133564	T133564
CT133566	T133566
CT133567	T133567
CT133570	T133570
CT133571	T133571
CT133572	T133572
CT133573	T133573
CT133574	T133574
CT133575	T133575
CT133576	T133576
CT133577	T133577
CT133579	T133579
CT133580	T133580
CT133581	T133581
CT133583	T133583
CT133585	T133585
CT133586	T133586
CT133588	T133588
CT133589	T133589
CT133591	T133591
CT133592	T133592
CT133593	T133593
CT133594	T133594
CT133595	T133595
CT133596	T133596
CT133598	T133598
CT133602	T133602
CT133603	T133603
CT133604	T133604
CT133606	T133606
CT133607	T133607
CT133610	T133610
CT133611	T133611
CT133612	T133612
CT133613	T133613
CT133614	T133614
CT133615	T133615
CT133617	T133617
CT133619	T133619
CT133620	T133620
CT133622	T133622
CT133624	T133624
CT133625	T133625
CT133626	T133626
CT133627	T133627
CT133628	T133628
CT133629	T133629
CT133630	T133630
CT133631	T133631
CT133633	T133633
CT133634	T133634
CT133635	T133635
CT133636	T133636
CT133637	T133637
CT133638	T133638
CT133639	T133639
CT133640	T133640
CT133641	T133641
CT133643	T133643
CT133644	T133644
CT133645	T133645
CT133646	T133646
CT133647	T133647
CT133649	T133649
CT133653	T133653
CT133656	T133656
CT133657	T133657
CT133658	T133658
CT133659	T133659
CT133660	T133660
CT133663	T133663
CT133665	T133665
CT133666	T133666
CT133667	T133667
CT133668	T133668
CT133670	T133670
CT133671	T133671
CT133672	T133672
CT133673	T133673
CT133674	T133674
CT133677	T133677
CT133678	T133678
CT133680	T133680
CT133681	T133681
CT133683	T133683
CT133684	T133684
CT133686	T133686
CT133687	T133687
CT133688	T133688
CT133689	T133689
CT133691	T133691
CT133693	T133693
CT133695	T133695
CT133696	T133696
CT133698	T133698
CT133699	T133699
CT133700	T133700
CT133701	T133701
CT133702	T133702
CT133703	T133703
CT133705	T133705
CT133706	T133706
CT133707	T133707
CT133708	T133708
CT133709	T133709
CT133710	T133710
CT133711	T133711
CT133712	T133712
CT133713	T133713
CT133714	T133714
CT133715	T133715
CT133716	T133716
CT133718	T133718
CT133719	T133719
CT133720	T133720
CT133721	T133721
CT133722	T133722
CT133723	T133723
CT133724	T133724
CT133725	T133725
CT133726	T133726
CT133728	T133728
CT133730	T133730
CT133731	T133731
CT133732	T133732
CT133733	T133733
CT133735	T133735
CT133736	T133736
CT133738	T133738
CT133739	T133739
CT133741	T133741
CT133743	T133743
CT133745	T133745
CT133747	T133747
CT133748	T133748
CT133749	T133749
CT133750	T133750
CT133751	T133751
CT133752	T133752
CT133753	T133753
CT133755	T133755
CT133757	T133757
CT133760	T133760
CT133761	T133761
CT133763	T133763
CT133764	T133764
CT133765	T133765
CT133766	T133766
CT133769	T133769
CT133770	T133770
CT133771	T133771
CT133772	T133772
CT133774	T133774
CT133775	T133775
CT133776	T133776
CT133777	T133777
CT133778	T133778
CT133780	T133780
CT133781	T133781
CT133782	T133782
CT133783	T133783
CT133786	T133786
CT133787	T133787
CT133788	T133788
CT133791	T133791
CT133792	T133792
CT133794	T133794
CT133797	T133797
CT133799	T133799
CT133800	T133800
CT133802	T133802
CT133803	T133803
CT133805	T133805
CT133806	T133806
CT133807	T133807
CT133808	T133808
CT133809	T133809
CT133811	T133811
CT133814	T133814
CT133815	T133815
CT133817	T133817
CT133818	T133818
CT133819	T133819
CT133821	T133821
CT133822	T133822
CT133823	T133823
CT133825	T133825
CT133827	T133827
CT133828	T133828
CT133829	T133829
CT133831	T133831
CT133832	T133832
CT133833	T133833
CT133835	T133835
CT133836	T133836
CT133839	T133839
CT133842	T133842
CT133843	T133843
CT133844	T133844
CT133845	T133845
CT133848	T133848
CT133849	T133849
CT133850	T133850
CT133851	T133851
CT133853	T133853
CT133855	T133855
CT133856	T133856
CT133859	T133859
CT133860	T133860
CT133861	T133861
CT133863	T133863
CT133865	T133865
CT133867	T133867
CT133869	T133869
CT133872	T133872
CT133874	T133874
CT133877	T133877
CT133879	T133879
CT133880	T133880
CT133883	T133883
CT133885	T133885
CT133887	T133887
CT133888	T133888
CT133891	T133891
CT133892	T133892
CT133893	T133893
CT133894	T133894
CT133896	T133896
CT133897	T133897
CT133900	T133900
CT133901	T133901
CT133902	T133902
CT133904	T133904
CT133905	T133905
CT133906	T133906
CT133907	T133907
CT133908	T133908
CT133910	T133910
CT133911	T133911
CT133912	T133912
CT133913	T133913
CT133914	T133914
CT133915	T133915
CT133916	T133916
CT133918	T133918
CT133921	T133921
CT133922	T133922
CT133923	T133923
CT133924	T133924
CT133926	T133926
CT133927	T133927
CT133929	T133929
CT133930	T133930
CT133931	T133931
CT133934	T133934
CT133936	T133936
CT133937	T133937
CT133938	T133938
CT133939	T133939
CT133941	T133941
CT133943	T133943
CT133944	T133944
CT133945	T133945
CT133946	T133946
CT133947	T133947
CT133950	T133950
CT133951	T133951
CT133952	T133952
CT133953	T133953
CT133954	T133954
CT133955	T133955
CT133956	T133956
CT133957	T133957
CT133959	T133959
CT133960	T133960
CT133961	T133961
CT133962	T133962
CT133963	T133963
CT133964	T133964
CT133966	T133966
CT133970	T133970
CT133971	T133971
CT133973	T133973
CT133974	T133974
CT133975	T133975
CT133977	T133977
CT133979	T133979
CT133981	T133981
CT133983	T133983
CT133985	T133985
CT133986	T133986
CT133988	T133988
CT133989	T133989
CT133990	T133990
CT133991	T133991
CT133993	T133993
CT133994	T133994
CT133995	T133995
CT133996	T133996
CT133997	T133997
CT133998	T133998
CT134000	T134000
CT134002	T134002
CT134004	T134004
CT134005	T134005
CT134006	T134006
CT134007	T134007
CT134008	T134008
CT134009	T134009
CT134010	T134010
CT134011	T134011
CT134012	T134012
CT134013	T134013
CT134014	T134014
CT134015	T134015
CT134016	T134016
CT134017	T134017
CT134018	T134018
CT134020	T134020
CT134021	T134021
CT134022	T134022
CT134023	T134023
CT134024	T134024
CT134025	T134025
CT134026	T134026
CT134028	T134028
CT134029	T134029
CT134030	T134030
CT134031	T134031
CT134032	T134032
CT134033	T134033
CT134034	T134034
CT134035	T134035
CT134037	T134037
CT134038	T134038
CT134040	T134040
CT134042	T134042
CT134043	T134043
CT134044	T134044
CT134045	T134045
CT134046	T134046
CT134047	T134047
CT134048	T134048
CT134049	T134049
CT134050	T134050
CT134051	T134051
CT134052	T134052
CT134053	T134053
CT134054	T134054
CT134055	T134055
CT134056	T134056
CT134057	T134057
CT134058	T134058
CT134059	T134059
CT134060	T134060
CT134062	T134062
CT134063	T134063
CT134064	T134064
CT134065	T134065
CT134066	T134066
CT134067	T134067
CT134068	T134068
CT134071	T134071
CT134073	T134073
CT134075	T134075
CT134076	T134076
CT134077	T134077
CT134078	T134078
CT134079	T134079
CT134080	T134080
CT134082	T134082
CT134084	T134084
CT134085	T134085
CT134086	T134086
CT134087	T134087
CT134088	T134088
CT134089	T134089
CT134091	T134091
CT134092	T134092
CT134093	T134093
CT134094	T134094
CT134095	T134095
CT134096	T134096
CT134097	T134097
CT134098	T134098
CT134099	T134099
CT134100	T134100
CT134101	T134101
CT134103	T134103
CT134104	T134104
CT134105	T134105
CT134106	T134106
CT134107	T134107
CT134108	T134108
CT134109	T134109
CT134110	T134110
CT134112	T134112
CT134113	T134113
CT134114	T134114
CT134115	T134115
CT134116	T134116
CT134118	T134118
CT134119	T134119
CT134120	T134120
CT134121	T134121
CT134122	T134122
CT134123	T134123
CT134126	T134126
CT134129	T134129
CT134131	T134131
CT134132	T134132
CT134133	T134133
CT134134	T134134
CT134135	T134135
CT134136	T134136
CT134137	T134137
CT134138	T134138
CT134139	T134139
CT134140	T134140
CT134142	T134142
CT134144	T134144
CT134145	T134145
CT134146	T134146
CT134147	T134147
CT134149	T134149
CT134150	T134150
CT134152	T134152
CT134153	T134153
CT134154	T134154
CT134155	T134155
CT134156	T134156
CT134158	T134158
CT134159	T134159
CT134160	T134160
CT134162	T134162
CT134163	T134163
CT134164	T134164
CT134166	T134166
CT134168	T134168
CT134169	T134169
CT134170	T134170
CT134171	T134171
CT134173	T134173
CT134174	T134174
CT134177	T134177
CT134178	T134178
CT134179	T134179
CT134180	T134180
CT134182	T134182
CT134184	T134184
CT134185	T134185
CT134187	T134187
CT134188	T134188
CT134189	T134189
CT134190	T134190
CT134191	T134191
CT134192	T134192
CT134193	T134193
CT134194	T134194
CT134195	T134195
CT134196	T134196
CT134198	T134198
CT134199	T134199
CT134201	T134201
CT134203	T134203
CT134205	T134205
CT134206	T134206
CT134207	T134207
CT134208	T134208
CT134210	T134210
CT134211	T134211
CT134212	T134212
CT134214	T134214
CT134215	T134215
CT134216	T134216
CT134217	T134217
CT134218	T134218
CT134219	T134219
CT134220	T134220
CT134221	T134221
CT134222	T134222
CT134223	T134223
CT134224	T134224
CT134226	T134226
CT134227	T134227
CT134228	T134228
CT134229	T134229
CT134230	T134230
CT134231	T134231
CT134232	T134232
CT134233	T134233
CT134234	T134234
CT134236	T134236
CT134237	T134237
CT134238	T134238
CT134240	T134240
CT134241	T134241
CT134242	T134242
CT134244	T134244
CT134247	T134247
CT134248	T134248
CT134249	T134249
CT134250	T134250
CT134252	T134252
CT134253	T134253
CT134254	T134254
CT134256	T134256
CT134257	T134257
CT134258	T134258
CT134259	T134259
CT134260	T134260
CT134262	T134262
CT134263	T134263
CT134264	T134264
CT134266	T134266
CT134267	T134267
CT134269	T134269
CT134270	T134270
CT134271	T134271
CT134272	T134272
CT134274	T134274
CT134275	T134275
CT134277	T134277
CT134278	T134278
CT134282	T134282
CT134284	T134284
CT134285	T134285
CT134286	T134286
CT134287	T134287
CT134288	T134288
CT134290	T134290
CT134292	T134292
CT134293	T134293
CT134294	T134294
CT134295	T134295
CT134296	T134296
CT134298	T134298
CT134299	T134299
CT134301	T134301
CT134302	T134302
CT134303	T134303
CT134304	T134304
CT134306	T134306
CT134309	T134309
CT134312	T134312
CT134314	T134314
CT134315	T134315
CT134316	T134316
CT134317	T134317
CT134319	T134319
CT134320	T134320
CT134321	T134321
CT134323	T134323
CT134324	T134324
CT134325	T134325
CT134327	T134327
CT134329	T134329
CT134330	T134330
CT134331	T134331
CT134334	T134334
CT134335	T134335
CT134336	T134336
CT134339	T134339
CT134342	T134342
CT134344	T134344
CT134345	T134345
CT134346	T134346
CT134347	T134347
CT134348	T134348
CT134350	T134350
CT134351	T134351
CT134352	T134352
CT134354	T134354
CT134355	T134355
CT134356	T134356
CT134357	T134357
CT134360	T134360
CT134361	T134361
CT134362	T134362
CT134364	T134364
CT134365	T134365
CT134367	T134367
CT134368	T134368
CT134369	T134369
CT134371	T134371
CT134372	T134372
CT134374	T134374
CT134375	T134375
CT134377	T134377
CT134378	T134378
CT134379	T134379
CT134380	T134380
CT134384	T134384
CT134385	T134385
CT134386	T134386
CT134387	T134387
CT134388	T134388
CT134389	T134389
CT134391	T134391
CT134392	T134392
CT134393	T134393
CT134395	T134395
CT134397	T134397
CT134399	T134399
CT134400	T134400
CT134401	T134401
CT134402	T134402
CT134403	T134403
CT134404	T134404
CT134406	T134406
CT134407	T134407
CT134408	T134408
CT134409	T134409
CT134410	T134410
CT134411	T134411
CT134412	T134412
CT134413	T134413
CT134414	T134414
CT134415	T134415
CT134417	T134417
CT134418	T134418
CT134421	T134421
CT134422	T134422
CT134425	T134425
CT134427	T134427
CT134428	T134428
CT134429	T134429
CT134430	T134430
CT134433	T134433
CT134434	T134434
CT134435	T134435
CT134436	T134436
CT134437	T134437
CT134438	T134438
CT134440	T134440
CT134441	T134441
CT134443	T134443
CT134444	T134444
CT134445	T134445
CT134447	T134447
CT134448	T134448
CT134449	T134449
CT134450	T134450
CT134452	T134452
CT134453	T134453
CT134454	T134454
CT134455	T134455
CT134456	T134456
CT134457	T134457
CT134458	T134458
CT134459	T134459
CT134461	T134461
CT134462	T134462
CT134464	T134464
CT134465	T134465
CT134467	T134467
CT134468	T134468
CT134469	T134469
CT134471	T134471
CT134473	T134473
CT134475	T134475
CT134476	T134476
CT134477	T134477
CT134478	T134478
CT134480	T134480
CT134483	T134483
CT134485	T134485
CT134486	T134486
CT134487	T134487
CT134489	T134489
CT134490	T134490
CT134491	T134491
CT134492	T134492
CT134494	T134494
CT134496	T134496
CT134497	T134497
CT134499	T134499
CT134500	T134500
CT134501	T134501
CT134504	T134504
CT134505	T134505
CT134506	T134506
CT134507	T134507
CT134508	T134508
CT134509	T134509
CT134510	T134510
CT134511	T134511
CT134512	T134512
CT134514	T134514
CT134515	T134515
CT134518	T134518
CT134519	T134519
CT134520	T134520
CT134521	T134521
CT134522	T134522
CT134523	T134523
CT134525	T134525
CT134526	T134526
CT134528	T134528
CT134529	T134529
CT134530	T134530
CT134531	T134531
CT134532	T134532
CT134533	T134533
CT134538	T134538
CT134539	T134539
CT134541	T134541
CT134542	T134542
CT134543	T134543
CT134546	T134546
CT134547	T134547
CT134548	T134548
CT134549	T134549
CT134552	T134552
CT134555	T134555
CT134556	T134556
CT134557	T134557
CT134559	T134559
CT134561	T134561
CT134563	T134563
CT134564	T134564
CT134565	T134565
CT134566	T134566
CT134567	T134567
CT134568	T134568
CT134570	T134570
CT134572	T134572
CT134573	T134573
CT134574	T134574
CT134575	T134575
CT134578	T134578
CT134584	T134584
CT134585	T134585
CT134586	T134586
CT134587	T134587
CT134589	T134589
CT134590	T134590
CT134592	T134592
CT134594	T134594
CT134596	T134596
CT134597	T134597
CT134598	T134598
CT134600	T134600
CT134601	T134601
CT134602	T134602
CT134603	T134603
CT134604	T134604
CT134605	T134605
CT134607	T134607
CT134608	T134608
CT134609	T134609
CT134610	T134610
CT134611	T134611
CT134612	T134612
CT134613	T134613
CT134614	T134614
CT134615	T134615
CT134616	T134616
CT134617	T134617
CT134619	T134619
CT134620	T134620
CT134621	T134621
CT134622	T134622
CT134623	T134623
CT134625	T134625
CT134626	T134626
CT134627	T134627
CT134628	T134628
CT134629	T134629
CT134631	T134631
CT134632	T134632
CT134634	T134634
CT134635	T134635
CT134637	T134637
CT134638	T134638
CT134639	T134639
CT134640	T134640
CT134642	T134642
CT134643	T134643
CT134645	T134645
CT134646	T134646
CT134647	T134647
CT134648	T134648
CT134649	T134649
CT134650	T134650
CT134651	T134651
CT134653	T134653
CT134654	T134654
CT134655	T134655
CT134656	T134656
CT134657	T134657
CT134658	T134658
CT134659	T134659
CT134661	T134661
CT134662	T134662
CT134664	T134664
CT134666	T134666
CT134667	T134667
CT134668	T134668
CT134670	T134670
CT134671	T134671
CT134672	T134672
CT134673	T134673
CT134674	T134674
CT134675	T134675
CT134676	T134676
CT134677	T134677
CT134679	T134679
CT134680	T134680
CT134681	T134681
CT134682	T134682
CT134684	T134684
CT134685	T134685
CT134686	T134686
CT134687	T134687
CT134688	T134688
CT134689	T134689
CT134690	T134690
CT134692	T134692
CT134693	T134693
CT134695	T134695
CT134697	T134697
CT134699	T134699
CT134701	T134701
CT134703	T134703
CT134705	T134705
CT134707	T134707
CT134709	T134709
CT134711	T134711
CT134712	T134712
CT134713	T134713
CT134715	T134715
CT134718	T134718
CT134720	T134720
CT134721	T134721
CT134722	T134722
CT134723	T134723
CT134724	T134724
CT134727	T134727
CT134729	T134729
CT134730	T134730
CT134732	T134732
CT134734	T134734
CT134735	T134735
CT134736	T134736
CT134737	T134737
CT134740	T134740
CT134741	T134741
CT134743	T134743
CT134744	T134744
CT134745	T134745
CT134746	T134746
CT134747	T134747
CT134748	T134748
CT134749	T134749
CT134750	T134750
CT134751	T134751
CT134755	T134755
CT134756	T134756
CT134757	T134757
CT134759	T134759
CT134760	T134760
CT134762	T134762
CT134764	T134764
CT134766	T134766
CT134767	T134767
CT134769	T134769
CT134770	T134770
CT134771	T134771
CT134772	T134772
CT134773	T134773
CT134774	T134774
CT134776	T134776
CT134777	T134777
CT134779	T134779
CT134780	T134780
CT134781	T134781
CT134783	T134783
CT134784	T134784
CT134785	T134785
CT134786	T134786
CT134788	T134788
CT134789	T134789
CT134790	T134790
CT134793	T134793
CT134795	T134795
CT134797	T134797
CT134798	T134798
CT134799	T134799
CT134801	T134801
CT134802	T134802
CT134803	T134803
CT134804	T134804
CT134805	T134805
CT134806	T134806
CT134808	T134808
CT134809	T134809
CT134810	T134810
CT134811	T134811
CT134812	T134812
CT134815	T134815
CT134817	T134817
CT134818	T134818
CT134819	T134819
CT134820	T134820
CT134821	T134821
CT134823	T134823
CT134824	T134824
CT134825	T134825
CT134826	T134826
CT134827	T134827
CT134830	T134830
CT134831	T134831
CT134832	T134832
CT134835	T134835
CT134836	T134836
CT134837	T134837
CT134839	T134839
CT134840	T134840
CT134842	T134842
CT134843	T134843
CT134846	T134846
CT134847	T134847
CT134849	T134849
CT134850	T134850
CT134851	T134851
CT134852	T134852
CT134854	T134854
CT134855	T134855
CT134857	T134857
CT134858	T134858
CT134859	T134859
CT134861	T134861
CT134863	T134863
CT134865	T134865
CT134866	T134866
CT134867	T134867
CT134868	T134868
CT134870	T134870
CT134871	T134871
CT134872	T134872
CT134873	T134873
CT134874	T134874
CT134875	T134875
CT134876	T134876
CT134877	T134877
CT134878	T134878
CT134879	T134879
CT134880	T134880
CT134882	T134882
CT134883	T134883
CT134884	T134884
CT134885	T134885
CT134886	T134886
CT134887	T134887
CT134888	T134888
CT134889	T134889
CT134890	T134890
CT134891	T134891
CT134892	T134892
CT134893	T134893
CT134895	T134895
CT134896	T134896
CT134897	T134897
CT134898	T134898
CT134899	T134899
CT134901	T134901
CT134902	T134902
CT134903	T134903
CT134905	T134905
CT134906	T134906
CT134908	T134908
CT134909	T134909
CT134910	T134910
CT134911	T134911
CT134913	T134913
CT134915	T134915
CT134916	T134916
CT134917	T134917
CT134918	T134918
CT134920	T134920
CT134922	T134922
CT134925	T134925
CT134927	T134927
CT134928	T134928
CT134929	T134929
CT134931	T134931
CT134932	T134932
CT134933	T134933
CT134934	T134934
CT134936	T134936
CT134937	T134937
CT134938	T134938
CT134940	T134940
CT134942	T134942
CT134943	T134943
CT134944	T134944
CT134945	T134945
CT134946	T134946
CT134947	T134947
CT134948	T134948
CT134949	T134949
CT134950	T134950
CT134951	T134951
CT134953	T134953
CT134954	T134954
CT134955	T134955
CT134957	T134957
CT134958	T134958
CT134959	T134959
CT134961	T134961
CT134962	T134962
CT134963	T134963
CT134965	T134965
CT134967	T134967
CT134969	T134969
CT134970	T134970
CT134972	T134972
CT134973	T134973
CT134974	T134974
CT134975	T134975
CT134976	T134976
CT134978	T134978
CT134979	T134979
CT134980	T134980
CT134981	T134981
CT134983	T134983
CT134985	T134985
CT134987	T134987
CT134988	T134988
CT134990	T134990
CT134991	T134991
CT134992	T134992
CT134993	T134993
CT134994	T134994
CT134995	T134995
CT134996	T134996
CT134998	T134998
CT135000	T135000
CT135001	T135001
CT135002	T135002
CT135003	T135003
CT135006	T135006
CT135007	T135007
CT135008	T135008
CT135009	T135009
CT135010	T135010
CT135012	T135012
CT135013	T135013
CT135014	T135014
CT135015	T135015
CT135016	T135016
CT135017	T135017
CT135018	T135018
CT135020	T135020
CT135021	T135021
CT135022	T135022
CT135023	T135023
CT135024	T135024
CT135026	T135026
CT135027	T135027
CT135028	T135028
CT135029	T135029
CT135030	T135030
CT135031	T135031
CT135033	T135033
CT135034	T135034
CT135035	T135035
CT135036	T135036
CT135037	T135037
CT135038	T135038
CT135039	T135039
CT135040	T135040
CT135041	T135041
CT135042	T135042
CT135043	T135043
CT135045	T135045
CT135046	T135046
CT135048	T135048
CT135049	T135049
CT135050	T135050
CT135051	T135051
CT135054	T135054
CT135055	T135055
CT135056	T135056
CT135058	T135058
CT135059	T135059
CT135061	T135061
CT135063	T135063
CT135064	T135064
CT135065	T135065
CT135066	T135066
CT135067	T135067
CT135068	T135068
CT135070	T135070
CT135072	T135072
CT135073	T135073
CT135076	T135076
CT135077	T135077
CT135078	T135078
CT135080	T135080
CT135081	T135081
CT135082	T135082
CT135083	T135083
CT135085	T135085
CT135086	T135086
CT135087	T135087
CT135089	T135089
CT135090	T135090
CT135092	T135092
CT135093	T135093
CT135094	T135094
CT135097	T135097
CT135099	T135099
CT135100	T135100
CT135102	T135102
CT135103	T135103
CT135105	T135105
CT135106	T135106
CT135107	T135107
CT135108	T135108
CT135109	T135109
CT135110	T135110
CT135111	T135111
CT135113	T135113
CT135114	T135114
CT135115	T135115
CT135116	T135116
CT135117	T135117
CT135119	T135119
CT135120	T135120
CT135121	T135121
CT135122	T135122
CT135123	T135123
CT135124	T135124
CT135125	T135125
CT135126	T135126
CT135128	T135128
CT135130	T135130
CT135131	T135131
CT135132	T135132
CT135134	T135134
CT135135	T135135
CT135137	T135137
CT135140	T135140
CT135141	T135141
CT135142	T135142
CT135143	T135143
CT135144	T135144
CT135145	T135145
CT135146	T135146
CT135147	T135147
CT135149	T135149
CT135151	T135151
CT135152	T135152
CT135153	T135153
CT135155	T135155
CT135158	T135158
CT135159	T135159
CT135160	T135160
CT135161	T135161
CT135162	T135162
CT135165	T135165
CT135166	T135166
CT135167	T135167
CT135169	T135169
CT135170	T135170
CT135171	T135171
CT135172	T135172
CT135174	T135174
CT135175	T135175
CT135176	T135176
CT135177	T135177
CT135180	T135180
CT135183	T135183
CT135184	T135184
CT135185	T135185
CT135186	T135186
CT135187	T135187
CT135189	T135189
CT135190	T135190
CT135191	T135191
CT135193	T135193
CT135194	T135194
CT135195	T135195
CT135197	T135197
CT135198	T135198
CT135199	T135199
CT135201	T135201
CT135202	T135202
CT135203	T135203
CT135205	T135205
CT135206	T135206
CT135208	T135208
CT135210	T135210
CT135211	T135211
CT135212	T135212
CT135213	T135213
CT135214	T135214
CT135215	T135215
CT135216	T135216
CT135217	T135217
CT135218	T135218
CT135219	T135219
CT135220	T135220
CT135221	T135221
CT135222	T135222
CT135224	T135224
CT135225	T135225
CT135226	T135226
CT135227	T135227
CT135228	T135228
CT135229	T135229
CT135230	T135230
CT135232	T135232
CT135234	T135234
CT135235	T135235
CT135236	T135236
CT135239	T135239
CT135240	T135240
CT135241	T135241
CT135242	T135242
CT135244	T135244
CT135245	T135245
CT135246	T135246
CT135247	T135247
CT135248	T135248
CT135249	T135249
CT135252	T135252
CT135254	T135254
CT135255	T135255
CT135257	T135257
CT135258	T135258
CT135259	T135259
CT135260	T135260
CT135262	T135262
CT135263	T135263
CT135264	T135264
CT135265	T135265
CT135266	T135266
CT135267	T135267
CT135268	T135268
CT135269	T135269
CT135270	T135270
CT135271	T135271
CT135272	T135272
CT135273	T135273
CT135274	T135274
CT135276	T135276
CT135277	T135277
CT135278	T135278
CT135279	T135279
CT135280	T135280
CT135281	T135281
CT135284	T135284
CT135286	T135286
CT135287	T135287
CT135288	T135288
CT135290	T135290
CT135291	T135291
CT135292	T135292
CT135293	T135293
CT135295	T135295
CT135296	T135296
CT135298	T135298
CT135300	T135300
CT135301	T135301
CT135302	T135302
CT135305	T135305
CT135307	T135307
CT135308	T135308
CT135310	T135310
CT135311	T135311
CT135312	T135312
CT135314	T135314
CT135315	T135315
CT135316	T135316
CT135318	T135318
CT135320	T135320
CT135322	T135322
CT135323	T135323
CT135325	T135325
CT135326	T135326
CT135328	T135328
CT135331	T135331
CT135332	T135332
CT135334	T135334
CT135335	T135335
CT135336	T135336
CT135337	T135337
CT135338	T135338
CT135339	T135339
CT135340	T135340
CT135342	T135342
CT135344	T135344
CT135345	T135345
CT135347	T135347
CT135348	T135348
CT135350	T135350
CT135351	T135351
CT135352	T135352
CT135354	T135354
CT135355	T135355
CT135357	T135357
CT135358	T135358
CT135359	T135359
CT135360	T135360
CT135361	T135361
CT135362	T135362
CT135363	T135363
CT135365	T135365
CT135366	T135366
CT135367	T135367
CT135369	T135369
CT135370	T135370
CT135371	T135371
CT135372	T135372
CT135373	T135373
CT135374	T135374
CT135375	T135375
CT135376	T135376
CT135379	T135379
CT135380	T135380
CT135381	T135381
CT135382	T135382
CT135384	T135384
CT135385	T135385
CT135388	T135388
CT135389	T135389
CT135390	T135390
CT135392	T135392
CT135393	T135393
CT135395	T135395
CT135396	T135396
CT135397	T135397
CT135403	T135403
CT135404	T135404
CT135405	T135405
CT135406	T135406
CT135408	T135408
CT135410	T135410
CT135411	T135411
CT135412	T135412
