occurrenceID	taxonID
CT116056	T116056
CT116057	T116057
CT116059	T116059
CT116060	T116060
CT116062	T116062
CT116063	T116063
CT116064	T116064
CT116067	T116067
CT116069	T116069
CT116071	T116071
CT116072	T116072
CT116073	T116073
CT116075	T116075
CT116077	T116077
CT116079	T116079
CT116080	T116080
CT116081	T116081
CT116082	T116082
CT116083	T116083
CT116084	T116084
CT116086	T116086
CT116088	T116088
CT116092	T116092
CT116093	T116093
CT116094	T116094
CT116095	T116095
CT116096	T116096
CT116099	T116099
CT116100	T116100
CT116101	T116101
CT116102	T116102
CT116103	T116103
CT116104	T116104
CT116106	T116106
CT116108	T116108
CT116109	T116109
CT116110	T116110
CT116111	T116111
CT116112	T116112
CT116113	T116113
CT116114	T116114
CT116116	T116116
CT116117	T116117
CT116118	T116118
CT116119	T116119
CT116122	T116122
CT116124	T116124
CT116125	T116125
CT116126	T116126
CT116129	T116129
CT116131	T116131
CT116132	T116132
CT116133	T116133
CT116134	T116134
CT116135	T116135
CT116136	T116136
CT116137	T116137
CT116138	T116138
CT116139	T116139
CT116141	T116141
CT116142	T116142
CT116144	T116144
CT116145	T116145
CT116147	T116147
CT116148	T116148
CT116150	T116150
CT116152	T116152
CT116153	T116153
CT116155	T116155
CT116156	T116156
CT116157	T116157
CT116158	T116158
CT116160	T116160
CT116161	T116161
CT116162	T116162
CT116163	T116163
CT116164	T116164
CT116165	T116165
CT116166	T116166
CT116168	T116168
CT116169	T116169
CT116171	T116171
CT116172	T116172
CT116173	T116173
CT116175	T116175
CT116176	T116176
CT116177	T116177
CT116178	T116178
CT116180	T116180
CT116181	T116181
CT116182	T116182
CT116185	T116185
CT116186	T116186
CT116188	T116188
CT116189	T116189
CT116190	T116190
CT116192	T116192
CT116193	T116193
CT116194	T116194
CT116197	T116197
CT116198	T116198
CT116203	T116203
CT116204	T116204
CT116206	T116206
CT116208	T116208
CT116209	T116209
CT116211	T116211
CT116213	T116213
CT116214	T116214
CT116216	T116216
CT116218	T116218
CT116219	T116219
CT116220	T116220
CT116222	T116222
CT116223	T116223
CT116224	T116224
CT116225	T116225
CT116226	T116226
CT116227	T116227
CT116228	T116228
CT116229	T116229
CT116230	T116230
CT116231	T116231
CT116232	T116232
CT116233	T116233
CT116234	T116234
CT116235	T116235
CT116236	T116236
CT116237	T116237
CT116238	T116238
CT116240	T116240
CT116242	T116242
CT116243	T116243
CT116244	T116244
CT116245	T116245
CT116247	T116247
CT116249	T116249
CT116250	T116250
CT116252	T116252
CT116254	T116254
CT116255	T116255
CT116256	T116256
CT116257	T116257
CT116259	T116259
CT116260	T116260
CT116261	T116261
CT116263	T116263
CT116267	T116267
CT116268	T116268
CT116270	T116270
CT116271	T116271
CT116272	T116272
CT116273	T116273
CT116274	T116274
CT116276	T116276
CT116278	T116278
CT116279	T116279
CT116280	T116280
CT116281	T116281
CT116282	T116282
CT116284	T116284
CT116286	T116286
CT116287	T116287
CT116288	T116288
CT116290	T116290
CT116291	T116291
CT116293	T116293
CT116294	T116294
CT116296	T116296
CT116297	T116297
CT116298	T116298
CT116299	T116299
CT116301	T116301
CT116302	T116302
CT116303	T116303
CT116304	T116304
CT116306	T116306
CT116307	T116307
CT116308	T116308
CT116310	T116310
CT116311	T116311
CT116312	T116312
CT116313	T116313
CT116314	T116314
CT116316	T116316
CT116318	T116318
CT116319	T116319
CT116321	T116321
CT116323	T116323
CT116324	T116324
CT116326	T116326
CT116327	T116327
CT116329	T116329
CT116330	T116330
CT116331	T116331
CT116333	T116333
CT116334	T116334
CT116335	T116335
CT116337	T116337
CT116338	T116338
CT116339	T116339
CT116343	T116343
CT116346	T116346
CT116347	T116347
CT116348	T116348
CT116350	T116350
CT116352	T116352
CT116353	T116353
CT116354	T116354
CT116355	T116355
CT116357	T116357
CT116359	T116359
CT116360	T116360
CT116362	T116362
CT116363	T116363
CT116364	T116364
CT116367	T116367
CT116368	T116368
CT116370	T116370
CT116371	T116371
CT116372	T116372
CT116373	T116373
CT116375	T116375
CT116376	T116376
CT116378	T116378
CT116380	T116380
CT116381	T116381
CT116383	T116383
CT116385	T116385
CT116386	T116386
CT116387	T116387
CT116389	T116389
CT116390	T116390
CT116391	T116391
CT116393	T116393
CT116394	T116394
CT116395	T116395
CT116396	T116396
CT116397	T116397
CT116398	T116398
CT116400	T116400
CT116401	T116401
CT116403	T116403
CT116406	T116406
CT116407	T116407
CT116408	T116408
CT116409	T116409
CT116410	T116410
CT116412	T116412
CT116413	T116413
CT116414	T116414
CT116415	T116415
CT116416	T116416
CT116417	T116417
CT116418	T116418
CT116419	T116419
CT116420	T116420
CT116423	T116423
CT116424	T116424
CT116425	T116425
CT116426	T116426
CT116427	T116427
CT116428	T116428
CT116429	T116429
CT116430	T116430
CT116432	T116432
CT116434	T116434
CT116435	T116435
CT116436	T116436
CT116440	T116440
CT116441	T116441
CT116442	T116442
CT116443	T116443
CT116444	T116444
CT116445	T116445
CT116446	T116446
CT116447	T116447
CT116449	T116449
CT116450	T116450
CT116451	T116451
CT116452	T116452
CT116453	T116453
CT116454	T116454
CT116455	T116455
CT116456	T116456
CT116457	T116457
CT116459	T116459
CT116460	T116460
CT116461	T116461
CT116462	T116462
CT116465	T116465
CT116467	T116467
CT116468	T116468
CT116469	T116469
CT116471	T116471
CT116473	T116473
CT116474	T116474
CT116475	T116475
CT116476	T116476
CT116479	T116479
CT116480	T116480
CT116482	T116482
CT116484	T116484
CT116485	T116485
CT116486	T116486
CT116487	T116487
CT116489	T116489
CT116490	T116490
CT116491	T116491
CT116493	T116493
CT116495	T116495
CT116496	T116496
CT116497	T116497
CT116498	T116498
CT116499	T116499
CT116500	T116500
CT116501	T116501
CT116504	T116504
CT116505	T116505
CT116507	T116507
CT116509	T116509
CT116511	T116511
CT116512	T116512
CT116513	T116513
CT116514	T116514
CT116516	T116516
CT116518	T116518
CT116519	T116519
CT116520	T116520
CT116522	T116522
CT116523	T116523
CT116525	T116525
CT116527	T116527
CT116528	T116528
CT116530	T116530
CT116531	T116531
CT116532	T116532
CT116533	T116533
CT116536	T116536
CT116537	T116537
CT116538	T116538
CT116540	T116540
CT116543	T116543
CT116544	T116544
CT116545	T116545
CT116547	T116547
CT116548	T116548
CT116550	T116550
CT116552	T116552
CT116553	T116553
CT116554	T116554
CT116555	T116555
CT116556	T116556
CT116557	T116557
CT116558	T116558
CT116559	T116559
CT116560	T116560
CT116561	T116561
CT116562	T116562
CT116563	T116563
CT116564	T116564
CT116565	T116565
CT116566	T116566
CT116567	T116567
CT116568	T116568
CT116570	T116570
CT116572	T116572
CT116573	T116573
CT116575	T116575
CT116576	T116576
CT116577	T116577
CT116578	T116578
CT116579	T116579
CT116580	T116580
CT116582	T116582
CT116583	T116583
CT116584	T116584
CT116587	T116587
CT116588	T116588
CT116589	T116589
CT116590	T116590
CT116592	T116592
CT116593	T116593
CT116595	T116595
CT116596	T116596
CT116597	T116597
CT116598	T116598
CT116599	T116599
CT116600	T116600
CT116601	T116601
CT116602	T116602
CT116603	T116603
CT116604	T116604
CT116606	T116606
CT116607	T116607
CT116608	T116608
CT116609	T116609
CT116610	T116610
CT116611	T116611
CT116612	T116612
CT116613	T116613
CT116614	T116614
CT116615	T116615
CT116616	T116616
CT116618	T116618
CT116620	T116620
CT116621	T116621
CT116622	T116622
CT116623	T116623
CT116624	T116624
CT116625	T116625
CT116627	T116627
CT116628	T116628
CT116630	T116630
CT116632	T116632
CT116633	T116633
CT116634	T116634
CT116636	T116636
CT116637	T116637
CT116639	T116639
CT116640	T116640
CT116641	T116641
CT116642	T116642
CT116643	T116643
CT116645	T116645
CT116646	T116646
CT116647	T116647
CT116648	T116648
CT116649	T116649
CT116651	T116651
CT116652	T116652
CT116654	T116654
CT116655	T116655
CT116656	T116656
CT116657	T116657
CT116658	T116658
CT116660	T116660
CT116661	T116661
CT116662	T116662
CT116663	T116663
CT116665	T116665
CT116666	T116666
CT116667	T116667
CT116668	T116668
CT116670	T116670
CT116671	T116671
CT116672	T116672
CT116673	T116673
CT116674	T116674
CT116676	T116676
CT116677	T116677
CT116678	T116678
CT116681	T116681
CT116682	T116682
CT116684	T116684
CT116685	T116685
CT116686	T116686
CT116687	T116687
CT116688	T116688
CT116689	T116689
CT116690	T116690
CT116692	T116692
CT116693	T116693
CT116694	T116694
CT116695	T116695
CT116696	T116696
CT116697	T116697
CT116698	T116698
CT116699	T116699
CT116701	T116701
CT116702	T116702
CT116704	T116704
CT116705	T116705
CT116706	T116706
CT116707	T116707
CT116709	T116709
CT116710	T116710
CT116711	T116711
CT116712	T116712
CT116713	T116713
CT116714	T116714
CT116716	T116716
CT116717	T116717
CT116718	T116718
CT116720	T116720
CT116722	T116722
CT116723	T116723
CT116724	T116724
CT116725	T116725
CT116727	T116727
CT116728	T116728
CT116730	T116730
CT116732	T116732
CT116733	T116733
CT116735	T116735
CT116736	T116736
CT116737	T116737
CT116738	T116738
CT116739	T116739
CT116740	T116740
CT116742	T116742
CT116744	T116744
CT116745	T116745
CT116746	T116746
CT116748	T116748
CT116749	T116749
CT116750	T116750
CT116751	T116751
CT116753	T116753
CT116754	T116754
CT116755	T116755
CT116756	T116756
CT116757	T116757
CT116759	T116759
CT116761	T116761
CT116762	T116762
CT116764	T116764
CT116768	T116768
CT116769	T116769
CT116770	T116770
CT116771	T116771
CT116772	T116772
CT116773	T116773
CT116775	T116775
CT116776	T116776
CT116778	T116778
CT116779	T116779
CT116780	T116780
CT116781	T116781
CT116783	T116783
CT116785	T116785
CT116786	T116786
CT116787	T116787
CT116788	T116788
CT116789	T116789
CT116791	T116791
CT116792	T116792
CT116793	T116793
CT116794	T116794
CT116795	T116795
CT116796	T116796
CT116797	T116797
CT116798	T116798
CT116799	T116799
CT116800	T116800
CT116801	T116801
CT116802	T116802
CT116803	T116803
CT116804	T116804
CT116806	T116806
CT116807	T116807
CT116808	T116808
CT116809	T116809
CT116811	T116811
CT116812	T116812
CT116813	T116813
CT116814	T116814
CT116816	T116816
CT116817	T116817
CT116818	T116818
CT116821	T116821
CT116822	T116822
CT116823	T116823
CT116824	T116824
CT116825	T116825
CT116826	T116826
CT116827	T116827
CT116828	T116828
CT116829	T116829
CT116830	T116830
CT116831	T116831
CT116832	T116832
CT116833	T116833
CT116836	T116836
CT116837	T116837
CT116838	T116838
CT116839	T116839
CT116840	T116840
CT116841	T116841
CT116842	T116842
CT116846	T116846
CT116847	T116847
CT116848	T116848
CT116850	T116850
CT116852	T116852
CT116853	T116853
CT116855	T116855
CT116856	T116856
CT116857	T116857
CT116858	T116858
CT116859	T116859
CT116861	T116861
CT116862	T116862
CT116864	T116864
CT116865	T116865
CT116867	T116867
CT116868	T116868
CT116869	T116869
CT116871	T116871
CT116872	T116872
CT116873	T116873
CT116875	T116875
CT116876	T116876
CT116878	T116878
CT116879	T116879
CT116880	T116880
CT116881	T116881
CT116882	T116882
CT116883	T116883
CT116884	T116884
CT116885	T116885
CT116886	T116886
CT116887	T116887
CT116889	T116889
CT116890	T116890
CT116891	T116891
CT116893	T116893
CT116894	T116894
CT116895	T116895
CT116896	T116896
CT116897	T116897
CT116899	T116899
CT116900	T116900
CT116901	T116901
CT116902	T116902
CT116904	T116904
CT116905	T116905
CT116906	T116906
CT116909	T116909
CT116910	T116910
CT116911	T116911
CT116912	T116912
CT116913	T116913
CT116915	T116915
CT116916	T116916
CT116917	T116917
CT116918	T116918
CT116919	T116919
CT116920	T116920
CT116922	T116922
CT116924	T116924
CT116926	T116926
CT116928	T116928
CT116930	T116930
CT116931	T116931
CT116932	T116932
CT116934	T116934
CT116935	T116935
CT116936	T116936
CT116937	T116937
CT116938	T116938
CT116940	T116940
CT116941	T116941
CT116942	T116942
CT116943	T116943
CT116945	T116945
CT116946	T116946
CT116947	T116947
CT116948	T116948
CT116949	T116949
CT116950	T116950
CT116953	T116953
CT116954	T116954
CT116955	T116955
CT116956	T116956
CT116957	T116957
CT116959	T116959
CT116961	T116961
CT116962	T116962
CT116963	T116963
CT116964	T116964
CT116965	T116965
CT116966	T116966
CT116967	T116967
CT116970	T116970
CT116971	T116971
CT116973	T116973
CT116974	T116974
CT116975	T116975
CT116976	T116976
CT116977	T116977
CT116978	T116978
CT116980	T116980
CT116982	T116982
CT116984	T116984
CT116985	T116985
CT116986	T116986
CT116987	T116987
CT116988	T116988
CT116990	T116990
CT116991	T116991
CT116992	T116992
CT116994	T116994
CT116995	T116995
CT116996	T116996
CT116997	T116997
CT116998	T116998
CT116999	T116999
CT117000	T117000
CT117001	T117001
CT117002	T117002
CT117004	T117004
CT117005	T117005
CT117006	T117006
CT117007	T117007
CT117008	T117008
CT117009	T117009
CT117011	T117011
CT117014	T117014
CT117015	T117015
CT117016	T117016
CT117017	T117017
CT117018	T117018
CT117020	T117020
CT117023	T117023
CT117024	T117024
CT117025	T117025
CT117027	T117027
CT117028	T117028
CT117029	T117029
CT117030	T117030
CT117032	T117032
CT117034	T117034
CT117035	T117035
CT117038	T117038
CT117040	T117040
CT117041	T117041
CT117044	T117044
CT117046	T117046
CT117047	T117047
CT117049	T117049
CT117050	T117050
CT117051	T117051
CT117054	T117054
CT117056	T117056
CT117058	T117058
CT117060	T117060
CT117061	T117061
CT117062	T117062
CT117063	T117063
CT117065	T117065
CT117066	T117066
CT117067	T117067
CT117068	T117068
CT117069	T117069
CT117070	T117070
CT117071	T117071
CT117072	T117072
CT117074	T117074
CT117076	T117076
CT117077	T117077
CT117079	T117079
CT117082	T117082
CT117083	T117083
CT117084	T117084
CT117085	T117085
CT117087	T117087
CT117088	T117088
CT117089	T117089
CT117090	T117090
CT117091	T117091
CT117092	T117092
CT117093	T117093
CT117094	T117094
CT117095	T117095
CT117096	T117096
CT117097	T117097
CT117098	T117098
CT117099	T117099
CT117100	T117100
CT117101	T117101
CT117102	T117102
CT117103	T117103
CT117104	T117104
CT117105	T117105
CT117106	T117106
CT117108	T117108
CT117109	T117109
CT117110	T117110
CT117111	T117111
CT117113	T117113
CT117114	T117114
CT117115	T117115
CT117116	T117116
CT117117	T117117
CT117118	T117118
CT117119	T117119
CT117121	T117121
CT117122	T117122
CT117123	T117123
CT117124	T117124
CT117125	T117125
CT117126	T117126
CT117127	T117127
CT117128	T117128
CT117129	T117129
CT117130	T117130
CT117132	T117132
CT117133	T117133
CT117135	T117135
CT117136	T117136
CT117137	T117137
CT117138	T117138
CT117140	T117140
CT117141	T117141
CT117142	T117142
CT117144	T117144
CT117145	T117145
CT117146	T117146
CT117147	T117147
CT117148	T117148
CT117149	T117149
CT117151	T117151
CT117153	T117153
CT117154	T117154
CT117156	T117156
CT117157	T117157
CT117158	T117158
CT117159	T117159
CT117162	T117162
CT117163	T117163
CT117164	T117164
CT117165	T117165
CT117166	T117166
CT117167	T117167
CT117169	T117169
CT117170	T117170
CT117173	T117173
CT117174	T117174
CT117175	T117175
CT117178	T117178
CT117179	T117179
CT117180	T117180
CT117182	T117182
CT117183	T117183
CT117185	T117185
CT117186	T117186
CT117187	T117187
CT117188	T117188
CT117189	T117189
CT117190	T117190
CT117191	T117191
CT117192	T117192
CT117193	T117193
CT117195	T117195
CT117198	T117198
CT117199	T117199
CT117200	T117200
CT117202	T117202
CT117203	T117203
CT117204	T117204
CT117205	T117205
CT117207	T117207
CT117208	T117208
CT117209	T117209
CT117210	T117210
CT117211	T117211
CT117213	T117213
CT117214	T117214
CT117216	T117216
CT117219	T117219
CT117220	T117220
CT117222	T117222
CT117223	T117223
CT117224	T117224
CT117225	T117225
CT117226	T117226
CT117227	T117227
CT117228	T117228
CT117229	T117229
CT117232	T117232
CT117233	T117233
CT117236	T117236
CT117237	T117237
CT117238	T117238
CT117239	T117239
CT117240	T117240
CT117241	T117241
CT117243	T117243
CT117244	T117244
CT117245	T117245
CT117246	T117246
CT117247	T117247
CT117248	T117248
CT117249	T117249
CT117251	T117251
CT117252	T117252
CT117253	T117253
CT117254	T117254
CT117256	T117256
CT117258	T117258
CT117260	T117260
CT117261	T117261
CT117262	T117262
CT117264	T117264
CT117267	T117267
CT117269	T117269
CT117271	T117271
CT117272	T117272
CT117274	T117274
CT117275	T117275
CT117276	T117276
CT117277	T117277
CT117279	T117279
CT117280	T117280
CT117281	T117281
CT117282	T117282
CT117283	T117283
CT117286	T117286
CT117287	T117287
CT117288	T117288
CT117289	T117289
CT117290	T117290
CT117292	T117292
CT117294	T117294
CT117295	T117295
CT117296	T117296
CT117298	T117298
CT117299	T117299
CT117300	T117300
CT117301	T117301
CT117303	T117303
CT117305	T117305
CT117307	T117307
CT117308	T117308
CT117309	T117309
CT117310	T117310
CT117311	T117311
CT117312	T117312
CT117313	T117313
CT117315	T117315
CT117317	T117317
CT117319	T117319
CT117320	T117320
CT117323	T117323
CT117324	T117324
CT117326	T117326
CT117327	T117327
CT117328	T117328
CT117329	T117329
CT117330	T117330
CT117332	T117332
CT117334	T117334
CT117335	T117335
CT117336	T117336
CT117337	T117337
CT117339	T117339
CT117340	T117340
CT117341	T117341
CT117342	T117342
CT117345	T117345
CT117347	T117347
CT117348	T117348
CT117350	T117350
CT117352	T117352
CT117353	T117353
CT117354	T117354
CT117355	T117355
CT117356	T117356
CT117357	T117357
CT117358	T117358
CT117359	T117359
CT117360	T117360
CT117361	T117361
CT117363	T117363
CT117364	T117364
CT117365	T117365
CT117366	T117366
CT117368	T117368
CT117369	T117369
CT117373	T117373
CT117374	T117374
CT117377	T117377
CT117379	T117379
CT117380	T117380
CT117381	T117381
CT117382	T117382
CT117383	T117383
CT117385	T117385
CT117386	T117386
CT117388	T117388
CT117389	T117389
CT117390	T117390
CT117391	T117391
CT117392	T117392
CT117393	T117393
CT117394	T117394
CT117396	T117396
CT117398	T117398
CT117400	T117400
CT117401	T117401
CT117403	T117403
CT117404	T117404
CT117407	T117407
CT117408	T117408
CT117410	T117410
CT117412	T117412
CT117413	T117413
CT117415	T117415
CT117416	T117416
CT117417	T117417
CT117418	T117418
CT117419	T117419
CT117421	T117421
CT117422	T117422
CT117423	T117423
CT117425	T117425
CT117426	T117426
CT117427	T117427
CT117428	T117428
CT117429	T117429
CT117430	T117430
CT117432	T117432
CT117433	T117433
CT117434	T117434
CT117435	T117435
CT117436	T117436
CT117437	T117437
CT117438	T117438
CT117440	T117440
CT117441	T117441
CT117442	T117442
CT117444	T117444
CT117445	T117445
CT117447	T117447
CT117448	T117448
CT117451	T117451
CT117453	T117453
CT117454	T117454
CT117456	T117456
CT117457	T117457
CT117458	T117458
CT117459	T117459
CT117460	T117460
CT117461	T117461
CT117463	T117463
CT117464	T117464
CT117465	T117465
CT117466	T117466
CT117467	T117467
CT117468	T117468
CT117469	T117469
CT117470	T117470
CT117471	T117471
CT117472	T117472
CT117474	T117474
CT117475	T117475
CT117476	T117476
CT117478	T117478
CT117479	T117479
CT117480	T117480
CT117481	T117481
CT117482	T117482
CT117483	T117483
CT117484	T117484
CT117486	T117486
CT117487	T117487
CT117489	T117489
CT117491	T117491
CT117492	T117492
CT117493	T117493
CT117495	T117495
CT117496	T117496
CT117497	T117497
CT117498	T117498
CT117499	T117499
CT117500	T117500
CT117501	T117501
CT117503	T117503
CT117504	T117504
CT117505	T117505
CT117506	T117506
CT117507	T117507
CT117510	T117510
CT117511	T117511
CT117513	T117513
CT117514	T117514
CT117515	T117515
CT117517	T117517
CT117518	T117518
CT117519	T117519
CT117520	T117520
CT117521	T117521
CT117522	T117522
CT117523	T117523
CT117524	T117524
CT117525	T117525
CT117526	T117526
CT117527	T117527
CT117528	T117528
CT117531	T117531
CT117533	T117533
CT117534	T117534
CT117538	T117538
CT117540	T117540
CT117541	T117541
CT117542	T117542
CT117543	T117543
CT117544	T117544
CT117545	T117545
CT117546	T117546
CT117547	T117547
CT117548	T117548
CT117550	T117550
CT117551	T117551
CT117552	T117552
CT117553	T117553
CT117554	T117554
CT117555	T117555
CT117556	T117556
CT117558	T117558
CT117559	T117559
CT117561	T117561
CT117563	T117563
CT117564	T117564
CT117565	T117565
CT117566	T117566
CT117567	T117567
CT117568	T117568
CT117570	T117570
CT117572	T117572
CT117573	T117573
CT117574	T117574
CT117576	T117576
CT117577	T117577
CT117578	T117578
CT117579	T117579
CT117581	T117581
CT117583	T117583
CT117585	T117585
CT117586	T117586
CT117587	T117587
CT117588	T117588
CT117590	T117590
CT117591	T117591
CT117593	T117593
CT117595	T117595
CT117597	T117597
CT117598	T117598
CT117599	T117599
CT117601	T117601
CT117602	T117602
CT117603	T117603
CT117604	T117604
CT117606	T117606
CT117607	T117607
CT117608	T117608
CT117610	T117610
CT117611	T117611
CT117612	T117612
CT117614	T117614
CT117615	T117615
CT117616	T117616
CT117617	T117617
CT117618	T117618
CT117619	T117619
CT117620	T117620
CT117622	T117622
CT117623	T117623
CT117624	T117624
CT117625	T117625
CT117626	T117626
CT117627	T117627
CT117630	T117630
CT117631	T117631
CT117632	T117632
CT117633	T117633
CT117634	T117634
CT117635	T117635
CT117636	T117636
CT117637	T117637
CT117638	T117638
CT117639	T117639
CT117640	T117640
CT117642	T117642
CT117643	T117643
CT117644	T117644
CT117645	T117645
CT117647	T117647
CT117648	T117648
CT117649	T117649
CT117650	T117650
CT117652	T117652
CT117654	T117654
CT117655	T117655
CT117656	T117656
CT117657	T117657
CT117658	T117658
CT117661	T117661
CT117663	T117663
CT117664	T117664
CT117665	T117665
CT117666	T117666
CT117667	T117667
CT117668	T117668
CT117669	T117669
CT117673	T117673
CT117675	T117675
CT117676	T117676
CT117677	T117677
CT117678	T117678
CT117679	T117679
CT117681	T117681
CT117683	T117683
CT117684	T117684
CT117685	T117685
CT117686	T117686
CT117687	T117687
CT117688	T117688
CT117689	T117689
CT117691	T117691
CT117693	T117693
CT117694	T117694
CT117695	T117695
CT117696	T117696
CT117697	T117697
CT117698	T117698
CT117699	T117699
CT117700	T117700
CT117701	T117701
CT117703	T117703
CT117704	T117704
CT117705	T117705
CT117708	T117708
CT117709	T117709
CT117711	T117711
CT117712	T117712
CT117713	T117713
CT117714	T117714
CT117715	T117715
CT117716	T117716
CT117718	T117718
CT117719	T117719
CT117720	T117720
CT117721	T117721
CT117722	T117722
CT117723	T117723
CT117724	T117724
CT117726	T117726
CT117727	T117727
CT117729	T117729
CT117731	T117731
CT117733	T117733
CT117734	T117734
CT117735	T117735
CT117737	T117737
CT117738	T117738
CT117739	T117739
CT117740	T117740
CT117741	T117741
CT117742	T117742
CT117743	T117743
CT117744	T117744
CT117745	T117745
CT117746	T117746
CT117747	T117747
CT117748	T117748
CT117749	T117749
CT117750	T117750
CT117751	T117751
CT117752	T117752
CT117753	T117753
CT117755	T117755
CT117757	T117757
CT117759	T117759
CT117760	T117760
CT117761	T117761
CT117762	T117762
CT117764	T117764
CT117765	T117765
CT117766	T117766
CT117768	T117768
CT117770	T117770
CT117771	T117771
CT117772	T117772
CT117773	T117773
CT117774	T117774
CT117775	T117775
CT117776	T117776
CT117778	T117778
CT117779	T117779
CT117780	T117780
CT117781	T117781
CT117782	T117782
CT117784	T117784
CT117787	T117787
CT117790	T117790
CT117792	T117792
CT117793	T117793
CT117794	T117794
CT117796	T117796
CT117799	T117799
CT117800	T117800
CT117801	T117801
CT117803	T117803
CT117804	T117804
CT117805	T117805
CT117807	T117807
CT117808	T117808
CT117810	T117810
CT117811	T117811
CT117812	T117812
CT117813	T117813
CT117815	T117815
CT117816	T117816
CT117817	T117817
CT117818	T117818
CT117819	T117819
CT117820	T117820
CT117822	T117822
CT117823	T117823
CT117825	T117825
CT117826	T117826
CT117827	T117827
CT117829	T117829
CT117830	T117830
CT117831	T117831
CT117832	T117832
CT117834	T117834
CT117835	T117835
CT117836	T117836
CT117840	T117840
CT117842	T117842
CT117843	T117843
CT117844	T117844
CT117845	T117845
CT117847	T117847
CT117848	T117848
CT117849	T117849
CT117850	T117850
CT117851	T117851
CT117852	T117852
CT117853	T117853
CT117854	T117854
CT117855	T117855
CT117856	T117856
CT117857	T117857
CT117858	T117858
CT117860	T117860
CT117861	T117861
CT117862	T117862
CT117863	T117863
CT117864	T117864
CT117866	T117866
CT117867	T117867
CT117868	T117868
CT117869	T117869
CT117870	T117870
CT117871	T117871
CT117872	T117872
CT117873	T117873
CT117874	T117874
CT117875	T117875
CT117876	T117876
CT117877	T117877
CT117878	T117878
CT117881	T117881
CT117883	T117883
CT117885	T117885
CT117887	T117887
CT117888	T117888
CT117889	T117889
CT117890	T117890
CT117891	T117891
CT117892	T117892
CT117893	T117893
CT117894	T117894
CT117895	T117895
CT117896	T117896
CT117897	T117897
CT117898	T117898
CT117901	T117901
CT117903	T117903
CT117904	T117904
CT117906	T117906
CT117907	T117907
CT117908	T117908
CT117910	T117910
CT117911	T117911
CT117912	T117912
CT117913	T117913
CT117914	T117914
CT117916	T117916
CT117917	T117917
CT117918	T117918
CT117919	T117919
CT117920	T117920
CT117921	T117921
CT117923	T117923
CT117924	T117924
CT117925	T117925
CT117926	T117926
CT117927	T117927
CT117929	T117929
CT117930	T117930
CT117931	T117931
CT117932	T117932
CT117933	T117933
CT117934	T117934
CT117935	T117935
CT117937	T117937
CT117938	T117938
CT117939	T117939
CT117940	T117940
CT117941	T117941
CT117943	T117943
CT117944	T117944
CT117945	T117945
CT117946	T117946
CT117947	T117947
CT117948	T117948
CT117949	T117949
CT117950	T117950
CT117951	T117951
CT117952	T117952
CT117953	T117953
CT117954	T117954
CT117955	T117955
CT117956	T117956
CT117957	T117957
CT117960	T117960
CT117962	T117962
CT117963	T117963
CT117964	T117964
CT117965	T117965
CT117966	T117966
CT117969	T117969
CT117970	T117970
CT117971	T117971
CT117973	T117973
CT117974	T117974
CT117976	T117976
CT117977	T117977
CT117978	T117978
CT117979	T117979
CT117980	T117980
CT117982	T117982
CT117985	T117985
CT117987	T117987
CT117988	T117988
CT117989	T117989
CT117990	T117990
CT117991	T117991
CT117992	T117992
CT117996	T117996
CT117998	T117998
CT117999	T117999
CT118001	T118001
CT118002	T118002
CT118003	T118003
CT118006	T118006
CT118007	T118007
CT118009	T118009
CT118010	T118010
CT118012	T118012
CT118013	T118013
CT118015	T118015
CT118016	T118016
CT118019	T118019
CT118021	T118021
CT118023	T118023
CT118025	T118025
CT118027	T118027
CT118028	T118028
CT118029	T118029
CT118030	T118030
CT118031	T118031
CT118033	T118033
CT118034	T118034
CT118035	T118035
CT118036	T118036
CT118037	T118037
CT118039	T118039
CT118040	T118040
CT118042	T118042
CT118044	T118044
CT118045	T118045
CT118046	T118046
CT118047	T118047
CT118048	T118048
CT118049	T118049
CT118051	T118051
CT118052	T118052
CT118053	T118053
CT118055	T118055
CT118056	T118056
CT118058	T118058
CT118059	T118059
CT118061	T118061
CT118062	T118062
CT118063	T118063
CT118064	T118064
CT118066	T118066
CT118068	T118068
CT118069	T118069
CT118070	T118070
CT118071	T118071
CT118073	T118073
CT118074	T118074
CT118075	T118075
CT118076	T118076
CT118078	T118078
CT118079	T118079
CT118080	T118080
CT118081	T118081
CT118082	T118082
CT118083	T118083
CT118084	T118084
CT118086	T118086
CT118087	T118087
CT118088	T118088
CT118089	T118089
CT118090	T118090
CT118091	T118091
CT118092	T118092
CT118093	T118093
CT118094	T118094
CT118095	T118095
CT118097	T118097
CT118099	T118099
CT118100	T118100
CT118101	T118101
CT118102	T118102
CT118103	T118103
CT118104	T118104
CT118105	T118105
CT118106	T118106
CT118107	T118107
CT118108	T118108
CT118109	T118109
CT118111	T118111
CT118112	T118112
CT118113	T118113
CT118114	T118114
CT118115	T118115
CT118119	T118119
CT118120	T118120
CT118122	T118122
CT118124	T118124
CT118125	T118125
CT118126	T118126
CT118128	T118128
CT118130	T118130
CT118132	T118132
CT118133	T118133
CT118134	T118134
CT118135	T118135
CT118136	T118136
CT118137	T118137
CT118139	T118139
CT118140	T118140
CT118142	T118142
CT118143	T118143
CT118144	T118144
