taxonName	taxonPath	recordCount
Vitellaria paradoxa C.F.Gaertn.	Plantae|Tracheophyta|Magnoliopsida|Ericales|Sapotaceae|Vitellaria|paradoxa|Vitellaria paradoxa C.F.Gaertn.	6289
Vitellaria paradoxa C.F.Gaertn.	Plantae|Magnoliophyta|Magnoliopsida|Ericales|Sapotaceae|Vitellaria|paradoxa|Vitellaria paradoxa C.F.Gaertn.	5055
Terminalia superba Engl. & Diels	Plantae|Tracheophyta|Magnoliopsida|Myrtales|Combretaceae|Terminalia|superba|Terminalia superba Engl. & Diels	3427
Anogeissus leiocarpa (DC.) Guill. & Perr.	Plantae|Tracheophyta|Magnoliopsida|Myrtales|Combretaceae|Anogeissus|leiocarpa|Anogeissus leiocarpa (DC.) Guill. & Perr.	2945
Terminalia superba Engl. & Diels	Plantae|Magnoliophyta|Magnoliopsida|Myrtales|Combretaceae|Terminalia|superba|Terminalia superba Engl. & Diels	2669
Elaeis guineensis Jacq.	Plantae|Tracheophyta|Liliopsida|Arecales|Arecaceae|Elaeis|guineensis|Elaeis guineensis Jacq.	2419
Burkea africana Hook.	Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Burkea|africana|Burkea africana Hook.	2377
Isoberlinia doka Craib & Stapf	Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Isoberlinia|doka|Isoberlinia doka Craib & Stapf	2287
Burkea africana Hook.	Plantae|Magnoliophyta|Magnoliopsida|Fabales|Fabaceae|Burkea|africana|Burkea africana Hook.	2255
Elaeis guineensis Jacq.	Plantae|Magnoliophyta|Liliopsida|Arecales|Arecaceae|Elaeis|guineensis|Elaeis guineensis Jacq.	2237
Crossopteryx febrifuga (Afzel. ex G.Don) Benth.	Plantae|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Crossopteryx|febrifuga|Crossopteryx febrifuga (Afzel. ex G.Don) Benth.	2198
Detarium microcarpum Guill. & Perr.	Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Detarium|microcarpum|Detarium microcarpum Guill. & Perr.	2129
