taxonName	taxonPath	recordCount
Formicidae Latreille, 1802	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|||Formicidae Latreille, 1802	1024
Formicidae	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|||Formicidae	1024
Nylanderia Emery, 1906	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Nylanderia||Nylanderia Emery, 1906	473
Calyptomyrmex Emery, 1887	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Calyptomyrmex||Calyptomyrmex Emery, 1887	382
Solenopsis mameti Donisthorpe, 1946	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Solenopsis|mameti|Solenopsis mameti Donisthorpe, 1946	338
Pheidole jonas Forel, 1907	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Pheidole|jonas|Pheidole jonas Forel, 1907	258
Strumigenys scotti Forel, 1912	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Strumigenys|scotti|Strumigenys scotti Forel, 1912	239
Tetramorium Mayr, 1855	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Tetramorium||Tetramorium Mayr, 1855	237
Strumigenys Smith, 1860	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Strumigenys||Strumigenys Smith, 1860	226
Camponotus quadrimaculatus Forel, 1886	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Camponotus|quadrimaculatus|Camponotus quadrimaculatus Forel, 1886	208
Ponera swezeyi (Wheeler, 1933)	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Ponera|swezeyi|Ponera swezeyi (Wheeler, 1933)	187
	|||||||	184
Hymenoptera	Animalia|Arthropoda|Insecta|Hymenoptera||||Hymenoptera	180
Hypoponera indigens (Forel, 1895)	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Hypoponera|indigens|Hypoponera indigens (Forel, 1895)	178
Crematogaster rasoherinae Forel, 1891	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Crematogaster|rasoherinae|Crematogaster rasoherinae Forel, 1891	144
Monomorium termitobium Forel, 1892	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Monomorium|termitobium|Monomorium termitobium Forel, 1892	137
Strumigenys dicomas	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Strumigenys|dicomas|Strumigenys dicomas	134
Strumigenys rogeri Emery, 1890	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Strumigenys|rogeri|Strumigenys rogeri Emery, 1890	128
Tapinoma Förster, 1850	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Tapinoma||Tapinoma Förster, 1850	114
