taxonName	taxonPath	recordCount
	|||||||	2767
Chordata	Animalia|Chordata||||||Chordata	2334
Rubiaceae Juss.	Plantae|Magnoliophyta|Magnoliopsida|Gentianales|Rubiaceae|||Rubiaceae Juss.	2187
Formicidae	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|||Formicidae	1140
Psychotria L.	Plantae|Magnoliophyta|Magnoliopsida|Gentianales|Rubiaceae|Psychotria||Psychotria L.	1138
Formicidae Latreille, 1802	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|||Formicidae Latreille, 1802	1129
Paramormyrops Taverne, Thys van den Audenaerde & Heymer, 1977	Animalia|Chordata|Actinopterygii|Osteoglossiformes|Mormyridae|Paramormyrops||Paramormyrops Taverne, Thys van den Audenaerde & Heymer, 1977	964
Braconidae	Animalia|Arthropoda|Insecta|Hymenoptera|Braconidae|||Braconidae	777
Psychotria L.	Plantae|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Psychotria||Psychotria L.	718
Cola H.W. Schott & Endlicher, 1832	Plantae|Magnoliophyta|Magnoliopsida|Malvales|Malvaceae|Cola||Cola H.W. Schott & Endlicher, 1832	718
Rubiaceae	Plantae|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|||Rubiaceae	710
Salacia Linnaeus, 1771	Plantae|Magnoliophyta|Magnoliopsida|Celastrales|Celastraceae|Salacia||Salacia Linnaeus, 1771	694
Pteridophyta	Plantae||||Pteridophyta|||Pteridophyta	671
Pheidole Westwood, 1839	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Pheidole||Pheidole Westwood, 1839	648
Hylomyscus Thomas, 1926	Animalia|Chordata|Mammalia|Rodentia|Muridae|Hylomyscus||Hylomyscus Thomas, 1926	618
Euphorbiaceae Juss.	Plantae|Magnoliophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|||Euphorbiaceae Juss.	610
Rinorea Aubl.	Plantae|Magnoliophyta|Magnoliopsida|Malpighiales|Violaceae|Rinorea||Rinorea Aubl.	608
Pavetta L.	Plantae|Magnoliophyta|Magnoliopsida|Gentianales|Rubiaceae|Pavetta||Pavetta L.	538
Tetramorium Mayr, 1855	Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Tetramorium||Tetramorium Mayr, 1855	519
Scelionidae	Animalia|Arthropoda|Insecta|Hymenoptera|Scelionidae|||Scelionidae	485
Santiria trimera (Oliver) Aubrev.	Plantae|Tracheophyta|Magnoliopsida|Sapindales|Burseraceae|Santiria|trimera|Santiria trimera (Oliver) Aubrev.	477
Plantae	Plantae|||||||Plantae	466
Marcusenius moorii (Günther, 1867)	Animalia|Chordata|Actinopterygii|Osteoglossiformes|Mormyridae|Marcusenius|moorii|Marcusenius moorii (Günther, 1867)	458
Lepidoptera	Animalia|Arthropoda|Insecta|Lepidoptera||||Lepidoptera	452
Begonia L.	Plantae|Magnoliophyta|Magnoliopsida|Cucurbitales|Begoniaceae|Begonia||Begonia L.	446
Cnestis corniculata Lam.	Plantae|Magnoliophyta|Magnoliopsida|Oxalidales|Connaraceae|Cnestis|corniculata|Cnestis corniculata Lam.	441
