taxonName	taxonPath	recordCount
Larus fuscus Linnaeus, 1758	Animalia|Chordata|Aves|Charadriiformes|Laridae|Larus|fuscus|Larus fuscus Linnaeus, 1758	27195
Rhipidomella Oehlert, 1890	Animalia|Brachiopoda|Rhynchonellata||Rhipidomellidae|Rhipidomella||Rhipidomella Oehlert, 1890	72
Cyrtospirifer Fredericks, 1924	Animalia|Brachiopoda|Rhynchonellata||Cyrtospiriferidae|Cyrtospirifer||Cyrtospirifer Fredericks, 1924	32
Crinoidea	Animalia|Echinodermata|Crinoidea|||||Crinoidea	29
Crinoidea Miller, 1821	Animalia|Echinodermata|Crinoidea|||||Crinoidea Miller, 1821	28
Athyris M'Coy in Griffith, 1844	Animalia|Brachiopoda|Rhynchonellata||Athyrididae|Athyris||Athyris M'Coy in Griffith, 1844	27
Athyris	Animalia|Brachiopoda|Rhynchonellata||Athyrididae|Athyris||Athyris	27
Hirundo rustica Linnaeus, 1758	Animalia|Chordata|Aves|Passeriformes|Hirundinidae|Hirundo|rustica|Hirundo rustica Linnaeus, 1758	24
Bryozoa	Animalia|Bryozoa||||||Bryozoa	24
Bufo viridis Laurenti, 1768	Animalia|Chordata|Amphibia|Anura|Bufonidae|Pseudepidalea|viridis|Bufo viridis Laurenti, 1768	22
Cephalopoda	Animalia|Mollusca|Cephalopoda|||||Cephalopoda	22
Cranaena Hall & Clarke, 1894	Animalia|Brachiopoda|Rhynchonellata|Terebratulida|Cranaenidae|Cranaena||Cranaena Hall & Clarke, 1894	22
Scyphocrinites Zenker, 1833	Animalia|Echinodermata|Crinoidea||Scyphocrinitidae|Scyphocrinites||Scyphocrinites Zenker, 1833	21
Calceola sandalina Lamarck	Animalia|Cnidaria|Anthozoa||Goniophyllidae|Calceola|sandalina|Calceola sandalina Lamarck	20
Michelinia Koninck, 1841	Animalia|Cnidaria|Anthozoa||Micheliniidae|Michelinia||Michelinia Koninck, 1841	20
Fimbrispirifer Cooper, 1942	Animalia|Brachiopoda|Rhynchonellata||Hysterolitidae|Fimbrispirifer||Fimbrispirifer Cooper, 1942	20
Brachiopoda	Animalia|Brachiopoda||||||Brachiopoda	20
Brachiopoda Duméril, 1806	Animalia|Brachiopoda||||||Brachiopoda Duméril, 1806	19
Rana saharica Boulenger in Hartert, 1913	Animalia|Chordata|Amphibia|Anura|Ranidae|Pelophylax|saharica|Rana saharica Boulenger in Hartert, 1913	18
Pachyporidae Gerth, 1921	Animalia|Cnidaria|Anthozoa||Pachyporidae|||Pachyporidae Gerth, 1921	18
Canis aureus Linnaeus, 1758	Animalia|Chordata|Mammalia|Carnivora|Canidae|Canis|aureus|Canis aureus Linnaeus, 1758	18
Monadotoechia Havlicek, 1960	Animalia|Brachiopoda|Rhynchonellata|Rhynchonellida|Septalariidae|Monadotoechia||Monadotoechia Havlicek, 1960	16
