taxonName	taxonPath	recordCount
Anopheles nili (Theobald, 1904)	Animalia|Arthropoda|Insecta|Diptera|Culicidae|Anopheles|nili|Anopheles nili (Theobald, 1904)	102100
Taterillus gracilis (Thomas, 1892)	Animalia|Chordata|Mammalia|Rodentia|Muridae|Taterillus|gracilis|Taterillus gracilis (Thomas, 1892)	2193
Zornia glochidiata DC.	Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Zornia|glochidiata|Zornia glochidiata DC.	1432
Borreria chaetocephala (DC.) Hepper	Plantae|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Spermacoce|chaetocephala|Borreria chaetocephala (DC.) Hepper	1361
Anopheles gambiae Giles, 1902	Animalia|Arthropoda|Insecta|Diptera|Culicidae|Anopheles|gambiae|Anopheles gambiae Giles, 1902	1336
Pennisetum pedicellatum Trin.	Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Pennisetum|pedicellatum|Pennisetum pedicellatum Trin.	1316
Dactyloctenium aegyptium (L.) P. Beauv.	Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Dactyloctenium|aegyptium|Dactyloctenium aegyptium (L.) P. Beauv.	1303
Mastomys Thomas, 1915	Animalia|Chordata|Mammalia|Rodentia|Muridae|Mastomys||Mastomys Thomas, 1915	1166
Schoenefeldia gracilis Kunth	Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Schoenefeldia|gracilis|Schoenefeldia gracilis Kunth	1146
Alysicarpus ovalifolius (Schum.) Leonard	Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Alysicarpus|ovalifolius|Alysicarpus ovalifolius (Schum.) Leonard	1105
Corchorus tridens L.	Plantae|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Corchorus|tridens|Corchorus tridens L.	964
Cassia tora L.	Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Senna|tora|Cassia tora L.	932
Panicum laetum Kunth	Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Panicum|laetum|Panicum laetum Kunth	903
Digitaria ciliaris (Retz.) Koeler	Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Digitaria|ciliaris|Digitaria ciliaris (Retz.) Koeler	902
Eragrostis tremula Hochst. ex Steud.	Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Eragrostis|tremula|Eragrostis tremula Hochst. ex Steud.	767
