taxonName	taxonPath	recordCount
Chordata	Animalia|Chordata||||||Chordata	1208
Santiria trimera (Oliver) Aubrév.	Plantae|Magnoliophyta|Magnoliopsida|Sapindales|Burseraceae|Santiria|trimera|Santiria trimera (Oliver) Aubrév.	609
Hyperolius ocellatus Günther, 1858	Animalia|Chordata|Amphibia|Anura|Hyperoliidae|Hyperolius|ocellatus|Hyperolius ocellatus Günther, 1858	487
Dichostemma glaucescens Pierre	Plantae|Magnoliophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Dichostemma|glaucescens|Dichostemma glaucescens Pierre	355
Linurgus olivaceus (Fraser, 1843)	Animalia|Chordata|Aves|Passeriformes|Fringillidae|Linurgus|olivaceus|Linurgus olivaceus (Fraser, 1843)	238
Dacryodes edulis (G. Don) H.J. Lam	Plantae|Magnoliophyta|Magnoliopsida|Sapindales|Burseraceae|Dacryodes|edulis|Dacryodes edulis (G. Don) H.J. Lam	237
Garcinia smeathmannii (Planch. & Triana) N.Robson ex Spirl.	Plantae|Magnoliophyta|Magnoliopsida|Malpighiales|Clusiaceae|Garcinia|smeathmannii|Garcinia smeathmannii (Planch. & Triana) N.Robson ex Spirl.	234
Scaphopetalum blackii Mast.	Plantae|Magnoliophyta|Magnoliopsida|Malvales|Sterculiaceae|Scaphopetalum|blackii|Scaphopetalum blackii Mast.	220
Dacryodes klaineana (Pierre) H.J.Lam	Plantae|Magnoliophyta|Magnoliopsida|Sapindales|Burseraceae|Dacryodes|klaineana|Dacryodes klaineana (Pierre) H.J.Lam	207
Hyperolius tuberculatus (Mocquard, 1897)	Animalia|Chordata|Amphibia|Anura|Hyperoliidae|Hyperolius|tuberculatus|Hyperolius tuberculatus (Mocquard, 1897)	200
Psychotria L.	Plantae|Magnoliophyta|Magnoliopsida|Gentianales|Rubiaceae|Psychotria||Psychotria L.	189
Psychotria L.	Plantae|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Psychotria||Psychotria L.	182
Garcinia punctata Oliv.	Plantae|Magnoliophyta|Magnoliopsida|Malpighiales|Clusiaceae|Garcinia|punctata|Garcinia punctata Oliv.	178
Micropteropus Matschie, 1899	Animalia|Chordata|Mammalia|Chiroptera|Pteropodidae|Micropteropus||Micropteropus Matschie, 1899	174
Strombosiopsis tetrandra Engl.	Plantae|Magnoliophyta|Magnoliopsida|Santalales|Olacaceae|Strombosiopsis|tetrandra|Strombosiopsis tetrandra Engl.	167
Scaphopetalum thonneri De Wild.	Plantae|Magnoliophyta|Magnoliopsida|Malvales|Sterculiaceae|Scaphopetalum|thonneri|Scaphopetalum thonneri De Wild.	166
Rubiaceae Juss.	Plantae|Magnoliophyta|Magnoliopsida|Gentianales|Rubiaceae|||Rubiaceae Juss.	162
Plagiostyles africana (Müll.Arg.) Prain	Plantae|Magnoliophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Plagiostyles|africana|Plagiostyles africana (Müll.Arg.) Prain	156
Tetraberlinia bifoliolata (Harms) Hauman	Plantae|Magnoliophyta|Magnoliopsida|Fabales|Fabaceae|Tetraberlinia|bifoliolata|Tetraberlinia bifoliolata (Harms) Hauman	155
Turdus pelios Bonaparte, 1850	Animalia|Chordata|Aves|Passeriformes|Turdidae|Turdus|pelios|Turdus pelios Bonaparte, 1850	134
Cola H.W. Schott & Endlicher, 1832	Plantae|Magnoliophyta|Magnoliopsida|Malvales|Malvaceae|Cola||Cola H.W. Schott & Endlicher, 1832	128
Strombosia scheffleri Engl.	Plantae|Magnoliophyta|Magnoliopsida|Santalales|Olacaceae|Strombosia|scheffleri|Strombosia scheffleri Engl.	127
Dialium pachyphyllum Harms	Plantae|Magnoliophyta|Magnoliopsida|Fabales|Fabaceae|Dialium|pachyphyllum|Dialium pachyphyllum Harms	127
Afrixalus paradorsalis Perret, 1960	Animalia|Chordata|Amphibia|Anura|Hyperoliidae|Afrixalus|paradorsalis|Afrixalus paradorsalis Perret, 1960	121
Dacryodes macrophylla (Oliv.) H.J.Lam	Plantae|Magnoliophyta|Magnoliopsida|Sapindales|Burseraceae|Dacryodes|macrophylla|Dacryodes macrophylla (Oliv.) H.J.Lam	116
Polyalthia suaveolens Engl. & Diels	Plantae|Magnoliophyta|Magnoliopsida|Magnoliales|Annonaceae|Greenwayodendron|suaveolens|Polyalthia suaveolens Engl. & Diels	114
Aucoumea klaineana Pierre	Plantae|Magnoliophyta|Magnoliopsida|Sapindales|Burseraceae|Aucoumea|klaineana|Aucoumea klaineana Pierre	110
Anisophyllea purpurascens Hutch. & Dalziel	Plantae|Magnoliophyta|Magnoliopsida|Cucurbitales|Anisophylleaceae|Anisophyllea|purpurascens|Anisophyllea purpurascens Hutch. & Dalziel	110
Cyanomitra obscura	Animalia|Chordata|Aves|Passeriformes|Nectariniidae|Cyanomitra|obscura|Cyanomitra obscura	105
Drypetes Vahl	Plantae|Magnoliophyta|Magnoliopsida|Malpighiales|Putranjivaceae|Drypetes||Drypetes Vahl	103
Pogoniulus bilineatus (Sundevall, 1850)	Animalia|Chordata|Aves|Piciformes|Ramphastidae|Pogoniulus|bilineatus|Pogoniulus bilineatus (Sundevall, 1850)	101
Grossera paniculata Pax	Plantae|Magnoliophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Grossera|paniculata|Grossera paniculata Pax	101
	|||||||	100
