occurrenceID	taxonID
CT140461	T140461
CT140462	T140462
CT140463	T140463
CT140464	T140464
CT140465	T140465
CT140466	T140466
CT140467	T140467
CT140468	T140468
CT140469	T140469
CT140470	T140470
CT140471	T140471
CT140472	T140472
CT140474	T140474
CT140475	T140475
CT140476	T140476
CT140477	T140477
CT140480	T140480
CT140481	T140481
CT140482	T140482
CT140485	T140485
CT140487	T140487
CT140489	T140489
CT140490	T140490
CT140491	T140491
CT140493	T140493
CT140494	T140494
CT140495	T140495
CT140497	T140497
CT140499	T140499
CT140500	T140500
CT140501	T140501
CT140502	T140502
CT140503	T140503
CT140504	T140504
CT140505	T140505
CT140506	T140506
CT140507	T140507
CT140508	T140508
CT140509	T140509
CT140512	T140512
CT140513	T140513
CT140515	T140515
CT140516	T140516
CT140518	T140518
CT140519	T140519
CT140521	T140521
CT140522	T140522
CT140524	T140524
CT140525	T140525
CT140527	T140527
CT140528	T140528
CT140529	T140529
CT140531	T140531
CT140533	T140533
CT140534	T140534
CT140536	T140536
CT140538	T140538
CT140539	T140539
CT140542	T140542
CT140543	T140543
CT140544	T140544
CT140545	T140545
CT140546	T140546
CT140547	T140547
CT140548	T140548
CT140550	T140550
CT140551	T140551
CT140552	T140552
CT140554	T140554
CT140555	T140555
CT140556	T140556
CT140557	T140557
CT140558	T140558
CT140560	T140560
CT140561	T140561
CT140562	T140562
CT140564	T140564
CT140565	T140565
CT140566	T140566
CT140567	T140567
CT140569	T140569
CT140571	T140571
CT140572	T140572
CT140574	T140574
CT140575	T140575
CT140576	T140576
CT140577	T140577
CT140578	T140578
CT140579	T140579
CT140580	T140580
CT140582	T140582
CT140583	T140583
CT140584	T140584
CT140585	T140585
CT140586	T140586
CT140587	T140587
CT140588	T140588
CT140589	T140589
CT140590	T140590
CT140591	T140591
CT140592	T140592
CT140593	T140593
CT140594	T140594
CT140595	T140595
CT140596	T140596
CT140597	T140597
CT140598	T140598
CT140599	T140599
CT140601	T140601
CT140602	T140602
CT140604	T140604
CT140606	T140606
CT140607	T140607
CT140608	T140608
CT140609	T140609
CT140611	T140611
CT140612	T140612
CT140613	T140613
CT140614	T140614
CT140616	T140616
CT140617	T140617
CT140618	T140618
CT140619	T140619
CT140620	T140620
CT140621	T140621
CT140622	T140622
CT140623	T140623
CT140624	T140624
CT140625	T140625
CT140626	T140626
CT140628	T140628
CT140629	T140629
CT140631	T140631
CT140632	T140632
CT140633	T140633
CT140635	T140635
CT140636	T140636
CT140637	T140637
CT140638	T140638
CT140639	T140639
CT140641	T140641
CT140644	T140644
CT140645	T140645
CT140646	T140646
CT140647	T140647
CT140648	T140648
CT140649	T140649
CT140651	T140651
CT140652	T140652
CT140653	T140653
CT140655	T140655
CT140656	T140656
CT140657	T140657
CT140658	T140658
CT140659	T140659
CT140661	T140661
CT140663	T140663
CT140664	T140664
CT140666	T140666
CT140667	T140667
CT140668	T140668
CT140669	T140669
CT140670	T140670
CT140671	T140671
CT140672	T140672
CT140674	T140674
CT140675	T140675
CT140677	T140677
CT140678	T140678
CT140679	T140679
CT140680	T140680
CT140681	T140681
CT140682	T140682
CT140684	T140684
CT140686	T140686
CT140687	T140687
CT140688	T140688
CT140691	T140691
CT140693	T140693
CT140694	T140694
CT140697	T140697
CT140698	T140698
CT140699	T140699
CT140700	T140700
CT140701	T140701
CT140703	T140703
CT140704	T140704
CT140705	T140705
CT140707	T140707
CT140708	T140708
CT140709	T140709
CT140711	T140711
CT140713	T140713
CT140714	T140714
CT140715	T140715
CT140716	T140716
CT140717	T140717
CT140720	T140720
CT140721	T140721
CT140722	T140722
CT140723	T140723
CT140724	T140724
CT140725	T140725
CT140726	T140726
CT140727	T140727
CT140728	T140728
CT140729	T140729
CT140730	T140730
CT140731	T140731
CT140733	T140733
CT140734	T140734
CT140736	T140736
CT140738	T140738
CT140739	T140739
CT140740	T140740
CT140741	T140741
CT140742	T140742
CT140743	T140743
CT140745	T140745
CT140746	T140746
CT140748	T140748
CT140749	T140749
CT140750	T140750
CT140751	T140751
CT140753	T140753
CT140755	T140755
CT140757	T140757
CT140758	T140758
CT140759	T140759
CT140760	T140760
CT140764	T140764
CT140765	T140765
CT140766	T140766
CT140767	T140767
CT140768	T140768
CT140769	T140769
CT140770	T140770
CT140772	T140772
CT140775	T140775
CT140777	T140777
CT140778	T140778
CT140780	T140780
CT140781	T140781
CT140782	T140782
CT140783	T140783
CT140784	T140784
CT140786	T140786
CT140787	T140787
CT140788	T140788
CT140789	T140789
CT140790	T140790
CT140792	T140792
CT140793	T140793
CT140794	T140794
CT140795	T140795
CT140796	T140796
CT140797	T140797
CT140798	T140798
CT140799	T140799
CT140802	T140802
CT140803	T140803
CT140805	T140805
CT140806	T140806
CT140808	T140808
CT140809	T140809
CT140811	T140811
CT140812	T140812
CT140813	T140813
CT140814	T140814
CT140815	T140815
CT140816	T140816
CT140817	T140817
CT140818	T140818
CT140819	T140819
CT140820	T140820
CT140821	T140821
CT140824	T140824
CT140825	T140825
CT140827	T140827
CT140829	T140829
CT140831	T140831
CT140832	T140832
CT140833	T140833
CT140834	T140834
CT140835	T140835
CT140836	T140836
CT140837	T140837
CT140838	T140838
CT140839	T140839
CT140841	T140841
CT140842	T140842
CT140843	T140843
CT140844	T140844
CT140845	T140845
CT140846	T140846
CT140848	T140848
CT140851	T140851
CT140852	T140852
CT140853	T140853
CT140854	T140854
CT140856	T140856
CT140858	T140858
CT140859	T140859
CT140860	T140860
CT140861	T140861
CT140863	T140863
CT140864	T140864
CT140866	T140866
CT140868	T140868
CT140869	T140869
CT140870	T140870
CT140872	T140872
CT140873	T140873
CT140874	T140874
CT140875	T140875
CT140877	T140877
CT140878	T140878
CT140879	T140879
CT140880	T140880
CT140882	T140882
CT140883	T140883
CT140884	T140884
CT140885	T140885
CT140886	T140886
CT140887	T140887
CT140888	T140888
CT140889	T140889
CT140890	T140890
CT140891	T140891
CT140893	T140893
CT140894	T140894
CT140897	T140897
CT140898	T140898
CT140899	T140899
CT140901	T140901
CT140902	T140902
CT140903	T140903
CT140904	T140904
CT140905	T140905
CT140907	T140907
CT140908	T140908
CT140909	T140909
CT140910	T140910
CT140911	T140911
CT140912	T140912
CT140913	T140913
CT140914	T140914
CT140915	T140915
CT140916	T140916
CT140918	T140918
CT140919	T140919
CT140920	T140920
CT140921	T140921
CT140922	T140922
CT140923	T140923
CT140924	T140924
CT140926	T140926
CT140927	T140927
CT140928	T140928
CT140929	T140929
CT140930	T140930
CT140931	T140931
CT140932	T140932
CT140933	T140933
CT140934	T140934
CT140935	T140935
CT140937	T140937
CT140939	T140939
CT140940	T140940
CT140941	T140941
CT140942	T140942
CT140944	T140944
CT140945	T140945
CT140948	T140948
CT140949	T140949
CT140951	T140951
CT140952	T140952
CT140953	T140953
CT140954	T140954
CT140955	T140955
CT140956	T140956
CT140957	T140957
CT140958	T140958
CT140959	T140959
CT140960	T140960
CT140961	T140961
CT140963	T140963
CT140964	T140964
CT140967	T140967
CT140968	T140968
CT140969	T140969
CT140970	T140970
CT140972	T140972
CT140974	T140974
CT140975	T140975
CT140977	T140977
CT140978	T140978
CT140979	T140979
CT140980	T140980
CT140982	T140982
CT140983	T140983
CT140984	T140984
CT140985	T140985
CT140986	T140986
CT140987	T140987
CT140988	T140988
CT140989	T140989
CT140990	T140990
CT140992	T140992
CT140993	T140993
CT140994	T140994
CT140995	T140995
CT140996	T140996
CT140998	T140998
CT140999	T140999
CT141000	T141000
CT141001	T141001
CT141002	T141002
CT141003	T141003
CT141004	T141004
CT141005	T141005
CT141007	T141007
CT141008	T141008
CT141009	T141009
CT141011	T141011
CT141012	T141012
CT141013	T141013
CT141014	T141014
CT141016	T141016
CT141017	T141017
CT141018	T141018
CT141019	T141019
CT141022	T141022
CT141023	T141023
CT141024	T141024
CT141025	T141025
CT141026	T141026
CT141028	T141028
CT141030	T141030
CT141031	T141031
CT141033	T141033
CT141034	T141034
CT141035	T141035
CT141036	T141036
CT141037	T141037
CT141038	T141038
CT141039	T141039
CT141040	T141040
CT141042	T141042
CT141043	T141043
CT141045	T141045
CT141046	T141046
CT141049	T141049
CT141050	T141050
CT141051	T141051
CT141052	T141052
CT141055	T141055
CT141056	T141056
CT141057	T141057
CT141059	T141059
CT141060	T141060
CT141063	T141063
CT141064	T141064
CT141066	T141066
CT141067	T141067
CT141068	T141068
CT141069	T141069
CT141070	T141070
CT141071	T141071
CT141073	T141073
CT141074	T141074
CT141075	T141075
CT141077	T141077
CT141078	T141078
CT141080	T141080
CT141081	T141081
CT141082	T141082
CT141084	T141084
CT141085	T141085
CT141086	T141086
CT141087	T141087
CT141089	T141089
CT141090	T141090
CT141092	T141092
CT141094	T141094
CT141095	T141095
CT141096	T141096
CT141097	T141097
CT141098	T141098
CT141100	T141100
CT141101	T141101
CT141102	T141102
CT141103	T141103
CT141105	T141105
CT141106	T141106
CT141107	T141107
CT141108	T141108
CT141109	T141109
CT141110	T141110
CT141111	T141111
CT141112	T141112
CT141113	T141113
CT141114	T141114
CT141115	T141115
CT141117	T141117
CT141118	T141118
CT141119	T141119
CT141121	T141121
CT141122	T141122
CT141123	T141123
CT141124	T141124
CT141126	T141126
CT141128	T141128
CT141129	T141129
CT141130	T141130
CT141132	T141132
CT141133	T141133
CT141134	T141134
CT141135	T141135
CT141137	T141137
CT141139	T141139
CT141141	T141141
CT141143	T141143
CT141144	T141144
CT141145	T141145
CT141146	T141146
CT141147	T141147
CT141148	T141148
CT141150	T141150
CT141151	T141151
CT141152	T141152
CT141153	T141153
CT141156	T141156
CT141157	T141157
CT141158	T141158
CT141159	T141159
CT141160	T141160
CT141161	T141161
CT141162	T141162
CT141163	T141163
CT141164	T141164
CT141165	T141165
CT141167	T141167
CT141168	T141168
CT141169	T141169
CT141170	T141170
CT141172	T141172
CT141173	T141173
CT141175	T141175
CT141176	T141176
CT141177	T141177
CT141180	T141180
CT141181	T141181
CT141182	T141182
CT141184	T141184
CT141185	T141185
CT141186	T141186
CT141187	T141187
CT141189	T141189
CT141191	T141191
CT141193	T141193
CT141195	T141195
CT141196	T141196
CT141198	T141198
CT141199	T141199
CT141201	T141201
CT141202	T141202
CT141203	T141203
CT141204	T141204
CT141205	T141205
CT141206	T141206
CT141207	T141207
CT141210	T141210
CT141211	T141211
CT141213	T141213
CT141214	T141214
CT141216	T141216
CT141217	T141217
CT141218	T141218
CT141219	T141219
CT141220	T141220
CT141221	T141221
CT141222	T141222
CT141223	T141223
CT141224	T141224
CT141225	T141225
CT141227	T141227
CT141228	T141228
CT141230	T141230
CT141233	T141233
CT141234	T141234
CT141236	T141236
CT141237	T141237
CT141239	T141239
CT141240	T141240
CT141241	T141241
CT141242	T141242
CT141244	T141244
CT141245	T141245
CT141248	T141248
CT141249	T141249
CT141250	T141250
CT141251	T141251
CT141252	T141252
CT141253	T141253
CT141254	T141254
CT141255	T141255
CT141256	T141256
CT141257	T141257
CT141258	T141258
CT141259	T141259
CT141260	T141260
CT141262	T141262
CT141264	T141264
CT141265	T141265
CT141266	T141266
CT141268	T141268
CT141269	T141269
CT141270	T141270
CT141271	T141271
CT141272	T141272
CT141273	T141273
CT141275	T141275
CT141276	T141276
CT141278	T141278
CT141279	T141279
CT141280	T141280
CT141281	T141281
CT141282	T141282
CT141283	T141283
CT141284	T141284
CT141285	T141285
CT141286	T141286
CT141288	T141288
CT141290	T141290
CT141291	T141291
CT141292	T141292
CT141293	T141293
CT141294	T141294
CT141295	T141295
CT141296	T141296
CT141299	T141299
CT141300	T141300
CT141302	T141302
CT141303	T141303
CT141306	T141306
CT141307	T141307
CT141308	T141308
CT141309	T141309
CT141310	T141310
CT141314	T141314
CT141315	T141315
CT141316	T141316
CT141317	T141317
CT141318	T141318
CT141319	T141319
CT141321	T141321
CT141322	T141322
CT141323	T141323
CT141324	T141324
CT141325	T141325
CT141326	T141326
CT141328	T141328
CT141329	T141329
CT141330	T141330
CT141331	T141331
CT141332	T141332
CT141333	T141333
CT141334	T141334
CT141335	T141335
CT141336	T141336
CT141337	T141337
CT141339	T141339
CT141340	T141340
CT141341	T141341
CT141342	T141342
CT141344	T141344
CT141345	T141345
CT141347	T141347
CT141348	T141348
CT141349	T141349
CT141350	T141350
CT141352	T141352
CT141353	T141353
CT141356	T141356
CT141357	T141357
CT141359	T141359
CT141360	T141360
CT141363	T141363
CT141365	T141365
CT141368	T141368
CT141369	T141369
CT141370	T141370
CT141371	T141371
CT141372	T141372
CT141373	T141373
CT141374	T141374
CT141375	T141375
CT141376	T141376
CT141378	T141378
CT141379	T141379
CT141380	T141380
CT141381	T141381
CT141382	T141382
CT141383	T141383
CT141385	T141385
CT141386	T141386
CT141387	T141387
CT141388	T141388
CT141389	T141389
CT141391	T141391
CT141393	T141393
CT141394	T141394
CT141395	T141395
CT141396	T141396
CT141397	T141397
CT141398	T141398
CT141399	T141399
CT141400	T141400
CT141401	T141401
CT141402	T141402
CT141404	T141404
CT141405	T141405
CT141406	T141406
CT141407	T141407
CT141408	T141408
CT141409	T141409
CT141411	T141411
CT141412	T141412
CT141413	T141413
CT141414	T141414
CT141416	T141416
CT141418	T141418
CT141419	T141419
CT141420	T141420
CT141421	T141421
CT141422	T141422
CT141424	T141424
CT141425	T141425
CT141426	T141426
CT141427	T141427
CT141428	T141428
CT141429	T141429
CT141431	T141431
CT141432	T141432
CT141433	T141433
CT141434	T141434
CT141435	T141435
CT141436	T141436
CT141437	T141437
CT141439	T141439
CT141441	T141441
CT141442	T141442
CT141443	T141443
CT141445	T141445
CT141446	T141446
CT141448	T141448
CT141449	T141449
CT141450	T141450
CT141451	T141451
CT141452	T141452
CT141453	T141453
CT141455	T141455
CT141456	T141456
CT141458	T141458
CT141459	T141459
CT141460	T141460
CT141461	T141461
CT141462	T141462
CT141463	T141463
CT141464	T141464
CT141465	T141465
CT141466	T141466
CT141468	T141468
CT141469	T141469
CT141470	T141470
CT141471	T141471
CT141472	T141472
CT141473	T141473
CT141475	T141475
CT141476	T141476
CT141477	T141477
CT141479	T141479
CT141481	T141481
CT141482	T141482
CT141483	T141483
CT141484	T141484
CT141485	T141485
CT141486	T141486
CT141488	T141488
CT141489	T141489
CT141493	T141493
CT141496	T141496
CT141497	T141497
CT141498	T141498
CT141499	T141499
CT141500	T141500
CT141501	T141501
CT141502	T141502
CT141503	T141503
CT141504	T141504
CT141505	T141505
CT141506	T141506
CT141507	T141507
CT141508	T141508
CT141511	T141511
CT141512	T141512
CT141513	T141513
CT141514	T141514
CT141515	T141515
CT141516	T141516
CT141517	T141517
CT141518	T141518
CT141519	T141519
CT141520	T141520
CT141521	T141521
CT141522	T141522
CT141523	T141523
CT141524	T141524
CT141525	T141525
CT141526	T141526
CT141527	T141527
CT141530	T141530
CT141531	T141531
CT141532	T141532
CT141533	T141533
CT141534	T141534
CT141535	T141535
CT141536	T141536
CT141537	T141537
CT141538	T141538
CT141539	T141539
CT141540	T141540
CT141541	T141541
CT141542	T141542
CT141543	T141543
CT141544	T141544
CT141545	T141545
CT141546	T141546
CT141547	T141547
CT141548	T141548
CT141549	T141549
CT141550	T141550
CT141551	T141551
CT141552	T141552
CT141553	T141553
CT141554	T141554
CT141555	T141555
CT141556	T141556
CT141557	T141557
CT141558	T141558
CT141559	T141559
CT141560	T141560
CT141561	T141561
CT141562	T141562
CT141563	T141563
CT141564	T141564
CT141565	T141565
CT141567	T141567
CT141568	T141568
CT141569	T141569
CT141571	T141571
CT141572	T141572
CT141573	T141573
CT141575	T141575
CT141576	T141576
CT141578	T141578
CT141581	T141581
CT141582	T141582
CT141583	T141583
CT141584	T141584
CT141586	T141586
CT141587	T141587
CT141590	T141590
CT141591	T141591
CT141592	T141592
CT141594	T141594
CT141595	T141595
CT141596	T141596
CT141597	T141597
CT141598	T141598
CT141599	T141599
CT141600	T141600
CT141601	T141601
CT141602	T141602
CT141604	T141604
CT141605	T141605
CT141606	T141606
CT141607	T141607
CT141608	T141608
CT141609	T141609
CT141610	T141610
CT141611	T141611
CT141612	T141612
CT141613	T141613
CT141614	T141614
CT141615	T141615
CT141617	T141617
CT141618	T141618
CT141619	T141619
CT141620	T141620
CT141621	T141621
CT141622	T141622
CT141623	T141623
CT141625	T141625
CT141626	T141626
CT141628	T141628
CT141629	T141629
CT141631	T141631
CT141632	T141632
CT141634	T141634
CT141635	T141635
CT141636	T141636
CT141638	T141638
CT141639	T141639
CT141640	T141640
CT141641	T141641
CT141644	T141644
CT141645	T141645
CT141646	T141646
CT141648	T141648
CT141649	T141649
CT141650	T141650
CT141651	T141651
CT141652	T141652
CT141653	T141653
CT141654	T141654
CT141655	T141655
CT141656	T141656
CT141657	T141657
CT141658	T141658
CT141659	T141659
CT141660	T141660
CT141661	T141661
CT141662	T141662
CT141663	T141663
CT141664	T141664
CT141665	T141665
CT141666	T141666
CT141667	T141667
CT141670	T141670
CT141671	T141671
CT141673	T141673
CT141674	T141674
CT141675	T141675
CT141677	T141677
CT141678	T141678
CT141679	T141679
CT141681	T141681
CT141682	T141682
CT141683	T141683
CT141684	T141684
CT141685	T141685
CT141686	T141686
CT141688	T141688
CT141689	T141689
CT141690	T141690
CT141691	T141691
CT141693	T141693
CT141694	T141694
CT141695	T141695
CT141696	T141696
CT141697	T141697
CT141698	T141698
CT141699	T141699
CT141700	T141700
CT141701	T141701
CT141702	T141702
CT141703	T141703
CT141704	T141704
CT141705	T141705
CT141706	T141706
CT141707	T141707
CT141709	T141709
CT141710	T141710
CT141711	T141711
CT141712	T141712
CT141713	T141713
CT141714	T141714
CT141715	T141715
CT141716	T141716
CT141717	T141717
CT141718	T141718
CT141719	T141719
CT141720	T141720
CT141722	T141722
CT141725	T141725
CT141726	T141726
CT141727	T141727
CT141728	T141728
CT141729	T141729
CT141730	T141730
CT141731	T141731
CT141732	T141732
CT141733	T141733
CT141735	T141735
CT141736	T141736
CT141738	T141738
CT141739	T141739
CT141740	T141740
CT141742	T141742
CT141743	T141743
CT141744	T141744
CT141745	T141745
CT141746	T141746
CT141747	T141747
CT141748	T141748
CT141749	T141749
CT141750	T141750
CT141751	T141751
CT141753	T141753
CT141754	T141754
CT141755	T141755
CT141757	T141757
CT141758	T141758
CT141760	T141760
CT141761	T141761
CT141762	T141762
CT141763	T141763
CT141765	T141765
CT141766	T141766
CT141768	T141768
CT141770	T141770
CT141771	T141771
CT141773	T141773
CT141774	T141774
CT141775	T141775
CT141776	T141776
CT141778	T141778
CT141779	T141779
CT141780	T141780
CT141781	T141781
CT141782	T141782
CT141783	T141783
CT141784	T141784
CT141785	T141785
CT141786	T141786
CT141787	T141787
CT141788	T141788
CT141789	T141789
CT141790	T141790
CT141792	T141792
CT141793	T141793
CT141794	T141794
CT141796	T141796
CT141798	T141798
CT141800	T141800
CT141802	T141802
CT141804	T141804
CT141805	T141805
CT141807	T141807
CT141809	T141809
CT141810	T141810
CT141811	T141811
CT141813	T141813
CT141816	T141816
CT141818	T141818
CT141820	T141820
CT141821	T141821
CT141823	T141823
CT141824	T141824
CT141825	T141825
CT141826	T141826
CT141827	T141827
CT141828	T141828
CT141829	T141829
CT141831	T141831
CT141833	T141833
CT141835	T141835
CT141836	T141836
CT141837	T141837
CT141838	T141838
CT141839	T141839
CT141841	T141841
CT141842	T141842
CT141843	T141843
CT141845	T141845
CT141846	T141846
CT141847	T141847
CT141848	T141848
CT141849	T141849
CT141850	T141850
CT141851	T141851
CT141852	T141852
CT141853	T141853
CT141854	T141854
CT141856	T141856
CT141858	T141858
CT141859	T141859
CT141862	T141862
CT141863	T141863
CT141864	T141864
CT141865	T141865
CT141867	T141867
CT141868	T141868
CT141869	T141869
CT141870	T141870
CT141871	T141871
CT141873	T141873
CT141876	T141876
CT141877	T141877
CT141879	T141879
CT141880	T141880
CT141881	T141881
CT141882	T141882
CT141883	T141883
CT141884	T141884
CT141885	T141885
CT141886	T141886
CT141887	T141887
CT141888	T141888
CT141889	T141889
CT141890	T141890
CT141891	T141891
CT141892	T141892
CT141894	T141894
CT141896	T141896
CT141898	T141898
CT141899	T141899
CT141900	T141900
CT141902	T141902
CT141903	T141903
CT141906	T141906
CT141909	T141909
CT141910	T141910
CT141911	T141911
CT141913	T141913
CT141914	T141914
CT141915	T141915
CT141916	T141916
CT141917	T141917
CT141918	T141918
CT141919	T141919
CT141920	T141920
CT141921	T141921
CT141922	T141922
CT141923	T141923
CT141925	T141925
CT141926	T141926
CT141928	T141928
CT141929	T141929
CT141930	T141930
CT141931	T141931
CT141932	T141932
CT141935	T141935
CT141936	T141936
CT141937	T141937
CT141938	T141938
CT141939	T141939
CT141940	T141940
CT141941	T141941
CT141942	T141942
CT141944	T141944
CT141945	T141945
CT141946	T141946
CT141947	T141947
CT141949	T141949
CT141950	T141950
CT141952	T141952
CT141953	T141953
CT141954	T141954
CT141956	T141956
CT141957	T141957
CT141958	T141958
CT141959	T141959
CT141960	T141960
CT141961	T141961
CT141962	T141962
CT141963	T141963
CT141965	T141965
CT141966	T141966
CT141967	T141967
CT141968	T141968
CT141969	T141969
CT141972	T141972
CT141975	T141975
CT141976	T141976
CT141977	T141977
CT141978	T141978
CT141979	T141979
CT141980	T141980
CT141981	T141981
CT141982	T141982
CT141983	T141983
CT141984	T141984
CT141985	T141985
CT141986	T141986
CT141987	T141987
CT141989	T141989
CT141990	T141990
CT141991	T141991
CT141992	T141992
CT141993	T141993
CT141996	T141996
CT141997	T141997
CT141999	T141999
CT142000	T142000
CT142001	T142001
CT142002	T142002
CT142003	T142003
CT142004	T142004
CT142005	T142005
CT142006	T142006
CT142007	T142007
CT142009	T142009
CT142010	T142010
CT142012	T142012
CT142013	T142013
CT142016	T142016
CT142017	T142017
CT142018	T142018
CT142020	T142020
CT142022	T142022
CT142023	T142023
CT142024	T142024
CT142026	T142026
CT142027	T142027
CT142030	T142030
CT142033	T142033
CT142035	T142035
CT142037	T142037
CT142038	T142038
CT142040	T142040
CT142041	T142041
CT142042	T142042
CT142043	T142043
CT142045	T142045
CT142047	T142047
CT142049	T142049
CT142051	T142051
CT142052	T142052
CT142054	T142054
CT142055	T142055
CT142056	T142056
CT142057	T142057
CT142058	T142058
CT142059	T142059
CT142060	T142060
CT142061	T142061
CT142064	T142064
CT142065	T142065
CT142067	T142067
CT142068	T142068
CT142069	T142069
CT142070	T142070
CT142071	T142071
CT142073	T142073
CT142074	T142074
CT142075	T142075
CT142076	T142076
CT142077	T142077
CT142078	T142078
CT142079	T142079
CT142080	T142080
CT142082	T142082
CT142085	T142085
CT142086	T142086
CT142087	T142087
CT142088	T142088
CT142089	T142089
CT142090	T142090
CT142091	T142091
CT142092	T142092
CT142093	T142093
CT142096	T142096
CT142097	T142097
CT142098	T142098
CT142100	T142100
CT142101	T142101
CT142103	T142103
CT142104	T142104
CT142106	T142106
CT142108	T142108
CT142109	T142109
CT142110	T142110
CT142111	T142111
CT142112	T142112
CT142113	T142113
CT142114	T142114
CT142115	T142115
CT142116	T142116
CT142118	T142118
CT142120	T142120
CT142121	T142121
CT142122	T142122
CT142123	T142123
CT142124	T142124
CT142125	T142125
CT142126	T142126
CT142129	T142129
CT142131	T142131
CT142133	T142133
CT142134	T142134
CT142136	T142136
CT142137	T142137
CT142138	T142138
CT142139	T142139
CT142140	T142140
CT142141	T142141
CT142142	T142142
CT142143	T142143
CT142144	T142144
CT142146	T142146
CT142148	T142148
CT142149	T142149
CT142150	T142150
CT142153	T142153
CT142154	T142154
CT142155	T142155
CT142156	T142156
CT142157	T142157
CT142158	T142158
CT142160	T142160
CT142161	T142161
CT142162	T142162
CT142164	T142164
CT142165	T142165
CT142166	T142166
CT142167	T142167
CT142168	T142168
CT142169	T142169
CT142170	T142170
CT142173	T142173
CT142174	T142174
CT142175	T142175
CT142177	T142177
CT142178	T142178
CT142179	T142179
CT142181	T142181
CT142182	T142182
CT142183	T142183
CT142184	T142184
CT142185	T142185
CT142187	T142187
CT142188	T142188
CT142189	T142189
CT142190	T142190
CT142191	T142191
CT142193	T142193
CT142194	T142194
CT142196	T142196
CT142197	T142197
CT142199	T142199
CT142200	T142200
CT142201	T142201
CT142202	T142202
CT142203	T142203
CT142204	T142204
CT142205	T142205
CT142207	T142207
CT142208	T142208
CT142209	T142209
CT142210	T142210
CT142211	T142211
CT142212	T142212
CT142213	T142213
CT142215	T142215
CT142216	T142216
CT142218	T142218
CT142219	T142219
CT142220	T142220
CT142222	T142222
CT142223	T142223
CT142224	T142224
CT142226	T142226
CT142227	T142227
CT142229	T142229
CT142230	T142230
CT142232	T142232
CT142233	T142233
CT142234	T142234
CT142236	T142236
CT142238	T142238
CT142239	T142239
CT142240	T142240
CT142241	T142241
CT142242	T142242
CT142243	T142243
CT142244	T142244
CT142245	T142245
CT142246	T142246
CT142248	T142248
CT142250	T142250
CT142251	T142251
CT142252	T142252
CT142253	T142253
CT142254	T142254
CT142255	T142255
CT142256	T142256
CT142257	T142257
CT142258	T142258
CT142260	T142260
CT142261	T142261
CT142262	T142262
CT142263	T142263
CT142264	T142264
CT142265	T142265
CT142266	T142266
CT142267	T142267
CT142268	T142268
CT142270	T142270
CT142271	T142271
CT142272	T142272
CT142274	T142274
CT142275	T142275
CT142276	T142276
CT142277	T142277
CT142278	T142278
CT142279	T142279
CT142280	T142280
CT142281	T142281
CT142282	T142282
CT142284	T142284
CT142285	T142285
CT142286	T142286
CT142287	T142287
CT142288	T142288
CT142289	T142289
CT142290	T142290
CT142292	T142292
CT142293	T142293
CT142294	T142294
CT142296	T142296
CT142297	T142297
CT142298	T142298
CT142299	T142299
CT142300	T142300
CT142301	T142301
CT142302	T142302
CT142303	T142303
CT142304	T142304
CT142306	T142306
CT142307	T142307
CT142310	T142310
CT142311	T142311
CT142312	T142312
CT142313	T142313
CT142314	T142314
CT142315	T142315
CT142316	T142316
CT142318	T142318
CT142319	T142319
CT142320	T142320
CT142322	T142322
CT142323	T142323
CT142324	T142324
CT142327	T142327
CT142328	T142328
CT142329	T142329
CT142330	T142330
CT142331	T142331
CT142332	T142332
CT142333	T142333
CT142334	T142334
CT142335	T142335
CT142337	T142337
CT142338	T142338
CT142339	T142339
CT142340	T142340
CT142341	T142341
CT142342	T142342
CT142343	T142343
CT142344	T142344
CT142345	T142345
CT142346	T142346
CT142347	T142347
CT142348	T142348
CT142349	T142349
CT142352	T142352
CT142353	T142353
CT142355	T142355
CT142356	T142356
CT142357	T142357
CT142359	T142359
CT142360	T142360
CT142363	T142363
CT142366	T142366
CT142368	T142368
CT142369	T142369
CT142370	T142370
CT142371	T142371
CT142373	T142373
CT142374	T142374
CT142375	T142375
CT142376	T142376
CT142377	T142377
CT142378	T142378
CT142379	T142379
CT142380	T142380
CT142381	T142381
CT142382	T142382
CT142384	T142384
CT142386	T142386
CT142387	T142387
CT142388	T142388
CT142389	T142389
CT142390	T142390
CT142391	T142391
CT142392	T142392
CT142393	T142393
CT142394	T142394
CT142395	T142395
CT142397	T142397
CT142398	T142398
CT142399	T142399
CT142400	T142400
CT142401	T142401
CT142402	T142402
CT142403	T142403
CT142404	T142404
CT142405	T142405
CT142406	T142406
CT142407	T142407
CT142408	T142408
CT142409	T142409
CT142410	T142410
CT142411	T142411
CT142412	T142412
CT142413	T142413
CT142415	T142415
CT142416	T142416
CT142417	T142417
CT142419	T142419
CT142420	T142420
CT142421	T142421
CT142422	T142422
CT142425	T142425
CT142426	T142426
CT142428	T142428
CT142429	T142429
CT142431	T142431
CT142432	T142432
CT142433	T142433
CT142434	T142434
CT142435	T142435
CT142437	T142437
CT142438	T142438
CT142439	T142439
CT142441	T142441
CT142442	T142442
CT142443	T142443
CT142444	T142444
CT142445	T142445
CT142446	T142446
CT142447	T142447
CT142448	T142448
CT142450	T142450
CT142451	T142451
CT142452	T142452
CT142453	T142453
CT142454	T142454
CT142456	T142456
CT142457	T142457
CT142458	T142458
